,Address,Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Dew,Humidity,Precip,Precipprob,Precipcover,Preciptype,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Moonphase
853,Sơn La,2021-05-03,1619974800,30.9,20.9,25.6,21.0,76.8,5.0,100.0,4.17,['rain'],35.6,10.8,311.4,1008.7,41.7,20.0,256.1,22.0,8.0,0.71
854,Sơn La,2021-05-04,1620061200,33.6,20.9,26.9,20.1,68.3,0.6,100.0,8.33,['rain'],38.5,9.4,315.7,1008.4,18.0,20.0,293.7,25.5,9.0,0.75
855,Sơn La,2021-05-05,1620147600,28.2,21.2,23.5,20.3,82.3,9.0,100.0,4.17,['rain'],31.3,14.4,103.3,1011.4,59.8,18.8,213.8,18.3,8.0,0.78
856,Sơn La,2021-05-06,1620234000,25.9,19.9,22.9,19.5,81.5,2.0,100.0,4.17,['rain'],17.3,10.8,57.9,1014.8,93.3,17.5,128.4,10.9,5.0,0.81
857,Sơn La,2021-05-07,1620320400,31.2,19.9,25.4,19.4,71.0,0.0,0.0,0.0,,30.6,7.2,332.8,1012.8,64.0,20.0,272.7,23.5,8.0,0.84
858,Sơn La,2021-05-08,1620406800,34.1,20.6,26.3,20.5,72.5,0.1,100.0,4.17,['rain'],31.3,10.8,317.7,1009.8,41.8,17.5,284.0,24.3,9.0,0.88
859,Sơn La,2021-05-09,1620493200,32.6,21.7,27.1,20.4,68.6,0.2,100.0,4.17,['rain'],37.4,7.9,297.2,1008.2,49.4,17.5,251.1,21.6,8.0,0.91
860,Sơn La,2021-05-10,1620579600,33.2,21.2,27.0,20.2,67.9,0.4,100.0,8.33,['rain'],38.5,14.4,314.3,1007.0,34.9,20.0,281.5,24.3,9.0,0.95
861,Sơn La,2021-05-11,1620666000,33.1,20.8,26.6,20.5,70.7,0.1,100.0,4.17,['rain'],37.1,18.0,327.1,1006.5,41.8,20.0,276.0,23.8,9.0,0.98
862,Sơn La,2021-05-12,1620752400,33.6,23.0,27.2,21.2,71.4,2.6,100.0,16.67,['rain'],36.4,14.4,308.8,1005.8,61.1,20.0,275.6,23.7,9.0,0.0
863,Sơn La,2021-05-13,1620838800,30.4,20.9,24.6,21.1,81.9,24.0,100.0,8.33,['rain'],40.3,14.4,317.5,1006.8,57.1,15.0,251.1,21.6,9.0,0.05
864,Sơn La,2021-05-14,1620925200,31.3,19.7,25.7,21.3,78.6,0.1,100.0,4.17,['rain'],36.7,14.4,317.5,1006.0,36.5,16.3,259.9,22.4,8.0,0.08
865,Sơn La,2021-05-15,1621011600,33.7,22.7,27.7,22.0,72.6,0.5,100.0,8.33,['rain'],38.5,10.8,337.9,1006.7,33.8,17.5,282.4,24.2,9.0,0.12
866,Sơn La,2021-05-16,1621098000,33.7,23.1,28.0,21.4,68.5,0.0,0.0,0.0,,31.7,10.8,341.0,1006.2,21.7,20.0,282.4,24.6,9.0,0.15
867,Sơn La,2021-05-17,1621184400,34.9,23.4,28.7,21.7,68.3,0.0,0.0,0.0,,23.4,8.3,296.9,1006.6,36.6,20.0,280.5,24.3,8.0,0.18
868,Sơn La,2021-05-18,1621270800,35.6,24.3,29.3,21.9,66.5,0.0,0.0,0.0,,34.2,10.8,216.0,1006.0,74.0,20.0,279.8,24.3,8.0,0.22
869,Sơn La,2021-05-19,1621357200,33.5,23.7,28.6,21.8,68.1,6.0,100.0,4.17,['rain'],72.0,14.4,291.0,1005.0,86.1,20.0,276.1,23.7,9.0,0.25
870,Sơn La,2021-05-20,1621443600,34.9,22.1,28.7,21.7,67.3,0.1,100.0,4.17,['rain'],41.4,10.8,334.5,1005.5,77.6,20.0,250.9,21.6,8.0,0.25
871,Sơn La,2021-05-21,1621530000,34.4,23.4,29.1,22.4,68.1,0.3,100.0,12.5,['rain'],39.6,10.1,288.4,1004.9,77.4,20.0,260.8,22.5,8.0,0.32
872,Sơn La,2021-05-22,1621616400,36.1,25.2,30.3,22.7,65.8,0.0,0.0,0.0,,40.3,10.8,288.9,1003.1,53.8,20.0,280.8,24.4,9.0,0.35
873,Sơn La,2021-05-23,1621702800,35.6,24.8,29.2,22.7,69.2,0.1,100.0,4.17,['rain'],33.1,14.4,35.4,1004.7,70.2,17.5,260.1,22.4,9.0,0.39
874,Sơn La,2021-05-24,1621789200,30.7,22.6,25.2,22.0,82.8,0.4,100.0,4.17,['rain'],29.2,10.8,120.8,1009.5,95.1,17.5,124.6,10.7,5.0,0.42
875,Sơn La,2021-05-25,1621875600,30.6,22.7,25.6,21.7,80.1,0.5,100.0,12.5,['rain'],27.7,10.8,133.2,1009.2,83.9,18.8,173.9,15.1,8.0,0.46
876,Sơn La,2021-05-26,1621962000,31.4,22.0,26.7,22.2,77.5,0.4,100.0,4.17,['rain'],19.4,10.8,128.0,1007.2,80.6,17.5,219.3,18.6,8.0,0.5
877,Sơn La,2021-05-27,1622048400,33.1,23.6,27.6,22.8,76.5,0.1,100.0,4.17,['rain'],32.8,10.8,127.6,1008.2,75.0,18.8,258.5,22.3,9.0,0.52
878,Sơn La,2021-05-28,1622134800,32.9,23.9,27.9,22.7,74.6,0.2,100.0,8.33,['rain'],24.8,10.8,151.6,1008.6,80.2,20.0,256.8,22.0,9.0,0.56
879,Sơn La,2021-05-29,1622221200,32.1,24.4,28.2,22.7,73.2,1.4,100.0,16.67,['rain'],26.6,10.8,336.8,1006.8,67.0,20.0,250.5,21.5,8.0,0.59
880,Sơn La,2021-05-30,1622307600,33.7,25.3,29.3,21.9,65.9,0.3,100.0,12.5,['rain'],32.0,10.8,300.2,1005.1,85.3,20.0,262.1,22.6,8.0,0.62
881,Sơn La,2021-05-31,1622394000,33.6,25.1,28.5,22.2,69.4,2.4,100.0,12.5,['rain'],47.5,13.3,312.4,1004.2,83.8,20.0,240.3,21.0,8.0,0.66
882,Sơn La,2021-06-01,1622480400,34.1,24.2,28.8,22.3,69.8,0.5,100.0,12.5,['rain'],38.9,14.4,310.6,1004.5,83.1,20.0,263.8,22.6,9.0,0.69
883,Sơn La,2021-06-02,1622566800,32.5,24.4,28.7,22.5,69.9,0.8,100.0,16.67,['rain'],41.4,11.5,321.5,1004.8,85.5,20.0,247.9,21.3,9.0,0.75
884,Sơn La,2021-06-03,1622653200,34.8,24.9,29.4,22.1,66.1,0.1,100.0,4.17,['rain'],38.2,11.2,335.3,1004.9,83.6,20.0,273.4,23.7,9.0,0.76
885,Sơn La,2021-06-04,1622739600,30.6,23.1,25.8,22.2,81.4,12.7,100.0,45.83,['rain'],30.6,7.2,90.3,1007.4,88.0,20.0,109.5,9.5,4.0,0.79
886,Sơn La,2021-06-05,1622826000,32.1,21.9,25.6,21.3,78.2,10.0,100.0,4.17,['rain'],25.2,14.4,135.3,1006.6,83.3,20.0,171.5,14.8,6.0,0.83
887,Sơn La,2021-06-06,1622912400,31.4,22.6,26.2,22.0,78.9,4.9,100.0,25.0,['rain'],26.6,14.4,50.9,1005.1,85.9,20.0,191.4,16.5,6.0,0.86
888,Sơn La,2021-06-07,1622998800,29.6,22.4,25.0,22.5,86.4,42.0,100.0,8.33,['rain'],20.9,10.8,120.5,1006.1,95.7,16.5,155.6,13.2,6.0,0.89
889,Sơn La,2021-06-08,1623085200,28.3,22.1,24.7,22.4,87.0,7.0,100.0,8.33,['rain'],26.6,7.2,137.5,1006.8,99.5,13.9,127.6,11.2,5.0,0.93
890,Sơn La,2021-06-09,1623171600,27.7,22.7,24.7,23.0,90.2,9.0,100.0,8.33,['rain'],18.4,7.2,134.3,1006.0,96.8,12.5,129.6,11.2,5.0,0.96
891,Sơn La,2021-06-10,1623258000,30.9,22.9,25.5,23.0,86.4,10.2,100.0,8.33,['rain'],19.4,10.8,114.9,1004.3,97.4,15.0,153.3,13.2,5.0,0.0
892,Sơn La,2021-06-11,1623344400,31.1,22.9,25.8,22.7,83.6,17.0,100.0,4.17,['rain'],28.1,7.2,145.7,1004.9,92.0,16.3,148.5,12.7,7.0,0.03
893,Sơn La,2021-06-12,1623430800,30.4,23.6,25.9,23.1,85.1,1.0,100.0,4.17,['rain'],25.2,4.0,196.2,1005.2,89.4,17.5,171.9,14.7,5.0,0.06
894,Sơn La,2021-06-13,1623517200,28.6,23.1,24.9,23.0,89.8,21.3,100.0,8.33,['rain'],34.6,7.2,33.8,1002.5,96.2,16.3,131.8,11.4,7.0,0.1
895,Sơn La,2021-06-14,1623603600,26.8,22.4,24.5,22.8,90.6,5.0,100.0,8.33,['rain'],33.5,7.6,137.9,1003.2,95.4,15.0,102.5,8.9,4.0,0.13
896,Sơn La,2021-06-15,1623690000,27.9,22.7,25.3,21.7,80.9,1.2,100.0,29.17,['rain'],30.2,14.4,330.0,1003.3,83.8,20.0,154.2,13.3,5.0,0.17
897,Sơn La,2021-06-16,1623776400,31.5,23.4,26.8,21.9,75.9,0.4,100.0,12.5,['rain'],34.9,11.2,319.6,1004.5,84.9,20.0,231.6,20.0,7.0,0.2
898,Sơn La,2021-06-17,1623862800,32.4,23.6,27.4,22.1,74.1,0.3,100.0,8.33,['rain'],36.7,14.4,309.3,1006.2,65.3,20.0,243.8,21.0,8.0,0.24
899,Sơn La,2021-06-18,1623949200,32.5,24.6,28.0,21.7,69.6,0.0,0.0,0.0,,35.3,13.7,304.9,1006.6,49.8,20.0,257.3,22.2,8.0,0.25
900,Sơn La,2021-06-19,1624035600,32.3,24.6,28.5,21.7,67.7,0.0,0.0,0.0,,41.0,15.5,306.4,1005.1,49.5,20.0,272.3,23.5,8.0,0.31
901,Sơn La,2021-06-20,1624122000,32.9,24.8,29.1,21.1,63.4,0.0,0.0,0.0,,42.5,16.6,304.3,1003.1,58.0,20.0,282.7,24.5,9.0,0.34
902,Sơn La,2021-06-21,1624208400,32.8,24.7,28.7,22.0,67.9,0.1,100.0,4.17,['rain'],33.1,11.5,298.2,1003.0,85.3,20.0,271.8,23.3,8.0,0.38
903,Sơn La,2021-06-22,1624294800,35.0,24.9,28.9,23.3,72.9,3.0,100.0,4.17,['rain'],29.2,7.9,304.8,1004.8,90.5,20.0,262.4,22.7,8.0,0.41
904,Sơn La,2021-06-23,1624381200,29.5,22.9,26.0,23.3,85.6,20.0,100.0,8.33,['rain'],26.6,7.2,347.1,1006.3,97.3,15.5,141.2,12.3,5.0,0.45
905,Sơn La,2021-06-24,1624467600,26.6,23.3,24.7,23.0,90.2,0.3,100.0,4.17,['rain'],28.8,8.3,332.5,1005.5,97.8,16.3,124.6,10.7,5.0,0.48
906,Sơn La,2021-06-25,1624554000,30.2,21.6,24.5,22.8,90.7,5.0,100.0,4.17,['rain'],28.1,10.8,359.4,1005.0,91.9,18.8,100.8,8.7,5.0,0.5
907,Sơn La,2021-06-26,1624640400,31.2,21.1,25.0,22.0,84.4,15.0,100.0,4.17,['rain'],40.0,18.0,327.0,1006.1,95.2,15.0,197.9,17.0,7.0,0.55
908,Sơn La,2021-06-27,1624726800,30.9,23.2,26.7,22.6,79.1,1.0,100.0,4.17,['rain'],48.6,13.3,321.9,1006.0,93.4,17.5,251.4,21.7,8.0,0.58
909,Sơn La,2021-06-28,1624813200,29.6,24.2,26.8,22.8,79.3,1.0,100.0,25.0,['rain'],43.6,21.6,292.6,1003.8,98.3,20.0,222.0,19.4,7.0,0.61
910,Sơn La,2021-06-29,1624899600,30.2,23.6,26.2,22.8,82.7,0.1,100.0,4.17,['rain'],38.5,14.4,304.1,1003.3,97.0,20.0,178.3,15.3,6.0,0.65
911,Sơn La,2021-06-30,1624986000,29.8,23.1,25.5,22.9,86.2,3.6,100.0,25.0,['rain'],42.8,7.9,327.9,1003.8,99.0,20.0,187.6,16.2,7.0,0.68
912,Sơn La,2021-07-01,1625072400,29.3,22.6,25.4,22.6,85.4,2.7,100.0,58.33,['rain'],42.1,10.8,332.8,1004.4,98.6,20.0,181.5,15.5,7.0,0.71
913,Sơn La,2021-07-02,1625158800,29.8,22.6,25.9,22.3,81.5,0.7,100.0,20.83,['rain'],47.2,18.0,341.1,1006.0,97.7,18.8,218.3,18.9,8.0,0.75
914,Sơn La,2021-07-03,1625245200,30.1,23.7,26.3,22.6,81.2,0.3,100.0,12.5,['rain'],32.4,10.4,330.8,1005.9,95.0,20.0,200.6,17.3,7.0,0.78
915,Sơn La,2021-07-04,1625331600,31.0,23.4,26.8,22.7,79.3,0.2,100.0,8.33,['rain'],28.1,7.2,318.4,1005.3,90.9,20.0,250.5,21.7,9.0,0.81
916,Sơn La,2021-07-05,1625418000,30.7,23.6,26.5,23.5,84.3,0.2,100.0,4.17,['rain'],22.7,7.2,131.3,1005.7,89.0,20.0,235.9,20.3,9.0,0.84
917,Sơn La,2021-07-06,1625504400,29.9,23.2,26.0,23.0,84.5,2.0,100.0,4.17,['rain'],29.9,14.4,119.7,1005.6,70.7,20.0,239.6,20.6,9.0,0.87
918,Sơn La,2021-07-07,1625590800,31.6,23.2,26.5,23.1,82.2,2.0,100.0,20.83,['rain'],22.7,6.1,32.0,1006.4,71.9,20.0,233.2,20.1,8.0,0.91
919,Sơn La,2021-07-08,1625677200,27.2,22.8,24.5,22.8,90.6,19.0,100.0,12.5,['rain'],43.6,10.8,115.0,1006.7,98.8,13.8,95.0,8.0,5.0,0.94
920,Sơn La,2021-07-09,1625763600,28.9,22.9,25.9,22.2,80.9,0.2,100.0,8.33,['rain'],41.8,14.4,120.7,1009.0,62.9,16.3,225.4,19.4,7.0,0.97
921,Sơn La,2021-07-10,1625850000,29.2,22.2,25.1,21.8,82.7,2.5,100.0,8.33,['rain'],37.8,12.2,124.6,1010.0,56.6,17.5,246.5,21.2,8.0,0.0
922,Sơn La,2021-07-11,1625936400,31.6,21.9,26.3,22.0,78.6,0.2,100.0,8.33,['rain'],23.8,7.9,117.8,1010.6,66.5,20.0,258.4,22.3,8.0,0.04
923,Sơn La,2021-07-12,1626022800,32.2,23.2,27.8,22.7,74.7,0.2,100.0,8.33,['rain'],20.2,7.2,130.0,1009.3,44.7,20.0,278.5,24.1,9.0,0.08
924,Sơn La,2021-07-13,1626109200,32.2,23.1,27.6,23.0,77.5,19.0,100.0,4.17,['rain'],30.6,10.8,332.0,1007.2,38.5,20.0,287.6,24.9,9.0,0.11
925,Sơn La,2021-07-14,1626195600,32.5,23.2,27.4,22.8,77.2,5.0,100.0,4.17,['rain'],22.3,7.2,146.2,1006.4,59.2,20.0,252.4,21.7,9.0,0.15
926,Sơn La,2021-07-15,1626282000,32.2,23.2,27.1,22.4,76.9,0.3,100.0,12.5,['rain'],23.8,7.2,137.4,1008.0,56.2,20.0,249.1,21.6,8.0,0.18
927,Sơn La,2021-07-16,1626368400,32.7,24.2,28.2,22.2,71.4,0.1,100.0,4.17,['rain'],16.9,10.8,140.0,1008.7,58.7,20.0,261.8,22.5,8.0,0.22
928,Sơn La,2021-07-17,1626454800,34.2,23.7,28.1,22.4,72.7,4.0,100.0,4.17,['rain'],29.2,9.4,271.0,1005.8,61.9,16.8,280.7,24.4,9.0,0.25
929,Sơn La,2021-07-18,1626541200,29.1,23.2,26.0,22.9,83.6,5.0,100.0,4.17,['rain'],31.3,8.6,353.7,1003.4,94.0,17.5,168.1,14.6,5.0,0.29
930,Sơn La,2021-07-19,1626627600,28.7,22.5,24.7,22.7,88.9,11.0,100.0,8.33,['rain'],24.8,10.8,134.2,1003.5,97.7,11.8,125.4,10.6,4.0,0.33
931,Sơn La,2021-07-20,1626714000,30.0,22.9,25.0,23.4,91.1,9.5,100.0,12.5,['rain'],22.7,6.1,113.2,1004.2,97.8,13.8,145.7,12.8,6.0,0.36
932,Sơn La,2021-07-21,1626800400,28.6,22.5,24.7,22.9,89.9,7.0,100.0,8.33,['rain'],22.0,14.4,323.6,1003.8,96.2,13.8,143.5,12.3,4.0,0.4
933,Sơn La,2021-07-22,1626886800,28.4,22.4,24.9,22.5,87.3,52.0,100.0,12.5,['rain'],41.0,10.8,317.6,1003.1,99.5,11.5,122.4,10.5,6.0,0.43
934,Sơn La,2021-07-23,1626973200,28.9,23.1,24.6,22.9,90.8,11.4,100.0,12.5,['rain'],39.2,10.8,293.6,1001.6,98.6,11.3,77.9,6.6,4.0,0.47
935,Sơn La,2021-07-24,1627059600,32.9,22.9,27.0,23.4,82.3,0.4,100.0,8.33,['rain'],27.7,7.2,287.0,1000.8,78.1,17.5,255.3,22.2,9.0,0.5
936,Sơn La,2021-07-25,1627146000,29.8,23.2,25.5,22.5,84.1,3.8,100.0,37.5,['rain'],20.5,7.2,290.9,1002.6,93.5,18.8,212.5,18.4,7.0,0.54
937,Sơn La,2021-07-26,1627232400,29.6,22.7,25.3,22.6,85.9,12.0,100.0,8.33,['rain'],26.6,10.8,280.1,1002.2,88.9,14.3,171.8,14.8,7.0,0.57
938,Sơn La,2021-07-27,1627318800,29.4,23.4,26.0,22.8,83.1,9.0,100.0,4.17,['rain'],37.1,28.8,294.0,1001.0,74.6,17.5,224.1,19.4,8.0,0.6
939,Sơn La,2021-07-28,1627405200,31.0,23.4,26.3,22.8,82.2,8.0,100.0,4.17,['rain'],32.0,10.8,297.1,1000.9,83.4,15.5,210.7,18.2,8.0,0.63
940,Sơn La,2021-07-29,1627491600,29.5,23.7,25.9,23.2,85.6,9.0,100.0,16.67,['rain'],36.4,10.1,296.0,1001.8,96.4,16.3,203.5,17.7,8.0,0.66
941,Sơn La,2021-07-30,1627578000,31.2,23.7,26.8,23.0,81.0,3.0,100.0,4.17,['rain'],37.1,10.8,300.4,1003.0,88.7,18.8,211.0,18.3,8.0,0.7
942,Sơn La,2021-07-31,1627664400,30.3,24.1,26.9,23.2,80.9,0.3,100.0,8.33,['rain'],42.1,14.4,297.3,1002.3,92.7,16.3,192.4,16.6,6.0,0.75
943,Sơn La,2021-08-01,1627750800,26.9,21.9,24.4,22.7,90.7,45.0,100.0,8.33,['rain'],31.0,7.2,315.7,1002.1,99.4,15.0,109.9,9.6,4.0,0.76
944,Sơn La,2021-08-02,1627837200,32.4,22.7,26.6,22.8,80.7,0.1,100.0,4.17,['rain'],26.3,10.8,287.8,1001.8,67.9,16.3,224.2,19.4,7.0,0.79
945,Sơn La,2021-08-03,1627923600,32.0,21.9,26.2,22.1,79.2,14.0,100.0,8.33,['rain'],27.7,10.8,306.4,1003.3,84.0,16.5,240.9,20.5,8.0,0.83
946,Sơn La,2021-08-04,1628010000,31.9,23.2,27.1,22.4,76.8,0.1,100.0,4.17,['rain'],29.2,10.8,303.9,1003.3,58.3,20.0,256.9,22.2,9.0,0.86
947,Sơn La,2021-08-05,1628096400,32.9,23.6,27.6,22.2,73.7,0.3,100.0,4.17,['rain'],34.6,11.2,302.6,1002.9,61.2,20.0,266.8,23.0,8.0,0.89
948,Sơn La,2021-08-06,1628182800,32.2,23.5,27.5,22.4,74.7,0.4,100.0,4.17,['rain'],37.8,13.0,299.1,1003.6,88.7,20.0,248.8,21.4,8.0,0.92
949,Sơn La,2021-08-07,1628269200,31.7,24.3,28.0,22.3,72.2,0.0,0.0,0.0,,36.7,14.4,300.5,1004.4,85.6,20.0,212.3,18.4,7.0,0.96
950,Sơn La,2021-08-08,1628355600,31.7,24.8,27.9,22.8,74.4,0.4,100.0,4.17,['rain'],29.9,10.8,296.4,1004.7,93.0,20.0,213.3,18.4,7.0,0.0
951,Sơn La,2021-08-09,1628442000,31.4,23.9,27.1,23.7,82.3,3.0,100.0,4.17,['rain'],29.5,7.6,296.6,1004.3,94.7,18.8,184.0,15.7,7.0,0.02
952,Sơn La,2021-08-10,1628528400,27.0,23.4,24.8,23.4,91.9,25.0,100.0,12.5,['rain'],18.0,5.4,247.1,1004.5,100.0,11.3,119.2,10.2,5.0,0.06
953,Sơn La,2021-08-11,1628614800,25.8,22.6,24.1,23.1,94.2,25.0,100.0,12.5,['rain'],32.8,10.8,72.3,1006.5,100.0,10.5,66.8,5.7,2.0,0.09
954,Sơn La,2021-08-12,1628701200,29.8,22.2,25.1,22.6,87.1,8.0,100.0,8.33,['rain'],36.7,8.3,342.7,1008.3,96.5,15.0,180.2,15.8,7.0,0.13
955,Sơn La,2021-08-13,1628787600,27.1,22.6,24.7,21.9,85.3,3.0,100.0,4.17,['rain'],37.8,25.2,300.8,1005.5,99.0,16.3,125.6,10.9,5.0,0.17
956,Sơn La,2021-08-14,1628874000,28.1,23.2,24.8,22.7,88.5,29.0,100.0,8.33,['rain'],25.9,10.8,337.8,1004.0,95.8,18.8,126.6,10.9,5.0,0.2
957,Sơn La,2021-08-15,1628960400,26.0,22.4,24.0,23.0,94.0,47.0,100.0,12.5,['rain'],25.6,7.2,81.0,1007.1,100.0,13.0,76.0,6.5,3.0,0.25
958,Sơn La,2021-08-16,1629046800,30.2,22.4,25.0,23.0,89.5,11.3,100.0,8.33,['rain'],28.4,6.1,4.8,1011.0,96.9,13.8,192.4,16.6,7.0,0.27
959,Sơn La,2021-08-17,1629133200,28.5,22.3,24.5,21.9,86.2,5.2,100.0,8.33,['rain'],37.1,10.8,340.5,1011.6,87.9,15.0,177.7,15.4,7.0,0.31
960,Sơn La,2021-08-18,1629219600,29.7,20.9,25.1,21.3,80.3,0.2,100.0,8.33,['rain'],37.1,8.6,326.5,1009.0,89.3,18.8,224.3,19.4,8.0,0.35
961,Sơn La,2021-08-19,1629306000,31.1,21.3,25.7,21.7,79.5,2.0,100.0,4.17,['rain'],27.0,6.1,290.6,1007.9,84.9,18.8,211.7,18.1,8.0,0.38
962,Sơn La,2021-08-20,1629392400,30.9,22.2,26.1,21.9,78.7,1.0,100.0,4.17,['rain'],25.9,6.8,297.3,1009.5,62.9,17.5,252.6,22.0,9.0,0.42
963,Sơn La,2021-08-21,1629478800,31.5,22.6,26.6,21.9,77.0,0.0,0.0,0.0,,32.0,10.8,312.5,1009.0,81.8,20.0,256.3,22.3,9.0,0.45
964,Sơn La,2021-08-22,1629565200,32.7,22.2,27.5,21.9,72.6,0.2,100.0,8.33,['rain'],31.3,10.1,315.2,1006.3,61.1,20.0,259.6,22.3,8.0,0.5
965,Sơn La,2021-08-23,1629651600,31.9,23.5,26.6,22.7,80.0,0.9,100.0,12.5,['rain'],34.9,5.8,3.3,1005.0,93.5,20.0,236.6,20.4,8.0,0.52
966,Sơn La,2021-08-24,1629738000,31.7,23.6,26.7,22.7,79.5,4.3,100.0,37.5,['rain'],26.3,7.2,52.4,1005.4,98.3,18.8,240.4,20.8,8.0,0.55
967,Sơn La,2021-08-25,1629824400,32.2,23.4,27.0,22.8,79.0,6.0,100.0,4.17,['rain'],21.6,10.8,105.3,1006.5,81.0,16.3,220.3,19.1,8.0,0.59
968,Sơn La,2021-08-26,1629910800,30.4,23.1,26.4,22.1,78.6,2.7,100.0,20.83,['rain'],36.7,10.8,119.7,1008.5,89.6,20.0,208.3,18.0,7.0,0.62
969,Sơn La,2021-08-27,1629997200,29.4,23.0,25.8,21.6,78.5,1.8,100.0,20.83,['rain'],34.6,10.8,129.8,1010.1,78.8,20.0,223.3,19.3,8.0,0.65
970,Sơn La,2021-08-28,1630083600,30.6,22.2,25.8,21.2,76.8,0.5,100.0,12.5,['rain'],30.2,9.7,129.6,1010.0,59.7,20.0,214.2,18.4,7.0,0.68
971,Sơn La,2021-08-29,1630170000,29.7,21.7,25.4,20.7,76.9,0.2,100.0,8.33,['rain'],23.8,10.8,125.7,1010.4,41.1,20.0,242.3,20.8,9.0,0.72
972,Sơn La,2021-08-30,1630256400,31.4,21.5,26.2,21.0,75.3,0.2,100.0,8.33,['rain'],19.4,10.8,122.8,1010.7,42.5,20.0,268.0,23.1,9.0,0.75
973,Sơn La,2021-08-31,1630342800,31.2,21.7,26.2,21.6,77.3,0.2,100.0,8.33,['rain'],17.3,7.6,117.5,1010.6,58.8,20.0,228.9,20.1,8.0,0.78
974,Sơn La,2021-09-01,1630429200,31.6,22.1,26.5,21.7,76.4,1.6,100.0,16.67,['rain'],20.2,7.2,119.9,1009.8,54.6,20.0,235.3,20.3,8.0,0.81
975,Sơn La,2021-09-02,1630515600,30.3,22.4,26.0,22.0,79.7,1.3,100.0,29.17,['rain'],20.2,7.2,120.8,1008.8,78.4,20.0,206.8,17.9,7.0,0.84
976,Sơn La,2021-09-03,1630602000,30.4,22.9,26.1,22.0,79.1,1.3,100.0,37.5,['rain'],18.0,6.5,119.5,1006.7,74.4,20.0,194.0,16.9,7.0,0.88
977,Sơn La,2021-09-04,1630688400,31.7,23.2,26.2,22.2,79.8,4.0,100.0,8.33,['rain'],19.4,6.5,98.2,1006.8,76.2,18.8,217.2,18.8,8.0,0.91
978,Sơn La,2021-09-05,1630774800,30.5,22.4,25.4,21.9,81.5,1.0,100.0,25.0,['rain'],24.8,10.8,122.0,1009.2,52.5,20.0,185.0,16.1,6.0,0.94
979,Sơn La,2021-09-06,1630861200,30.6,21.2,25.4,21.1,78.4,1.0,100.0,16.67,['rain'],26.3,7.6,138.4,1011.8,64.2,20.0,211.0,18.3,7.0,0.97
980,Sơn La,2021-09-07,1630947600,30.4,21.9,24.9,21.6,82.7,6.0,100.0,4.17,['rain'],27.7,7.2,123.8,1011.8,74.9,16.3,183.3,15.8,7.0,0.0
981,Sơn La,2021-09-08,1631034000,28.1,20.6,24.5,21.4,83.3,3.5,100.0,25.0,['rain'],35.3,10.8,145.2,1009.7,83.3,16.3,137.0,11.7,7.0,0.04
982,Sơn La,2021-09-09,1631120400,29.1,22.1,24.3,21.6,85.3,1.1,100.0,8.33,['rain'],41.0,7.9,139.6,1011.1,83.6,15.0,120.2,10.3,4.0,0.08
983,Sơn La,2021-09-10,1631206800,31.9,19.7,24.8,19.6,75.1,0.0,0.0,0.0,,18.0,6.5,139.3,1010.7,55.0,17.6,262.2,22.5,9.0,0.11
984,Sơn La,2021-09-11,1631293200,32.7,19.9,26.2,19.7,69.8,0.0,0.0,0.0,,20.9,7.2,327.4,1008.0,42.6,20.0,262.1,22.4,9.0,0.15
985,Sơn La,2021-09-12,1631379600,33.7,22.2,27.6,20.4,66.9,0.0,0.0,0.0,,24.1,10.8,338.2,1004.6,53.1,20.0,258.7,22.4,8.0,0.19
986,Sơn La,2021-09-13,1631466000,33.1,22.2,26.2,21.9,79.0,4.0,100.0,4.17,['rain'],24.8,14.4,116.9,1007.1,85.6,17.5,225.4,19.6,9.0,0.22
987,Sơn La,2021-09-14,1631552400,28.9,21.9,25.0,21.9,83.8,1.3,100.0,8.33,['rain'],38.9,7.6,120.3,1011.0,95.0,16.3,130.6,11.2,5.0,0.25
988,Sơn La,2021-09-15,1631638800,28.1,22.7,25.0,22.1,84.5,4.6,100.0,54.17,['rain'],26.6,8.3,123.8,1012.2,89.6,20.0,111.8,10.0,5.0,0.29
989,Sơn La,2021-09-16,1631725200,30.9,21.9,25.4,22.0,82.6,31.0,100.0,4.17,['rain'],17.3,14.4,122.5,1010.9,93.8,16.3,159.6,13.7,6.0,0.33
990,Sơn La,2021-09-17,1631811600,28.3,21.2,24.7,21.8,84.4,3.0,100.0,4.17,['rain'],22.3,4.7,190.0,1010.3,94.3,13.8,174.9,15.1,6.0,0.36
991,Sơn La,2021-09-18,1631898000,30.4,21.5,25.0,21.8,83.7,7.0,100.0,4.17,['rain'],22.7,7.2,102.7,1010.7,91.8,13.8,212.6,18.4,8.0,0.4
992,Sơn La,2021-09-19,1631984400,30.8,22.1,25.7,22.3,82.6,0.2,100.0,8.33,['rain'],19.8,14.4,135.4,1010.5,91.3,17.5,196.8,17.0,7.0,0.44
993,Sơn La,2021-09-20,1632070800,30.3,20.7,24.7,20.9,80.5,7.0,100.0,4.17,['rain'],25.2,10.8,124.9,1011.2,72.1,16.3,173.1,15.0,6.0,0.47
994,Sơn La,2021-09-21,1632157200,31.1,21.0,25.2,20.2,75.6,0.6,100.0,12.5,['rain'],28.8,7.2,131.5,1010.5,42.1,18.0,232.4,20.0,8.0,0.5
