,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
185,2021-07-05,1625418000,33.2,26.9,29.0,39.9,30.3,34.0,25.0,79.6,0.001,100.0,4.17,['rain'],0.0,0.0,30.2,12.2,164.3,1005.2,71.5,12.5,243.0,21.1,8.0,05:14:50,1625436890,18:40:14,1625485214,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
186,2021-07-06,1625504400,34.1,24.7,28.9,40.2,24.7,32.4,24.2,77.1,0.6,100.0,16.67,['rain'],0.0,0.0,27.7,9.4,158.8,1004.9,51.4,12.5,264.0,22.8,8.0,05:15:11,1625523311,18:40:13,1625571613,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs
187,2021-07-07,1625590800,34.1,25.1,28.3,40.2,25.1,31.4,24.5,80.7,0.913,100.0,4.17,['rain'],0.0,0.0,41.0,15.5,40.4,1005.4,62.1,12.5,232.5,19.9,8.0,05:15:33,1625609733,18:40:10,1625658010,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
188,2021-07-08,1625677200,29.4,25.1,26.5,34.3,25.1,28.0,24.2,87.3,33.967,100.0,16.67,['rain'],0.0,0.0,44.6,14.8,104.5,1007.6,94.4,9.1,171.0,14.8,7.0,05:15:55,1625696155,18:40:06,1625744406,0.94,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs
189,2021-07-09,1625763600,32.1,24.5,27.6,37.2,24.5,30.0,24.2,83.0,2.008,100.0,12.5,['rain'],0.0,0.0,31.3,10.4,162.5,1009.2,57.6,12.5,205.9,17.7,7.0,05:16:18,1625782578,18:40:01,1625830801,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs
190,2021-07-10,1625850000,32.1,23.9,27.3,37.2,23.9,29.4,24.0,82.9,0.998,100.0,4.17,['rain'],0.0,0.0,31.3,11.5,201.2,1009.6,71.5,12.5,263.3,22.9,8.0,05:16:41,1625869001,18:39:55,1625917195,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
191,2021-07-11,1625936400,33.2,23.2,27.7,38.7,23.2,30.3,23.8,80.4,0.004,100.0,4.17,['rain'],0.0,0.0,35.3,15.1,200.8,1010.3,74.4,11.1,243.7,21.1,7.0,05:17:04,1625955424,18:39:48,1626003588,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
192,2021-07-12,1626022800,33.1,24.4,28.5,38.1,24.4,31.2,24.0,78.3,0.2,100.0,8.33,['rain'],0.0,0.0,42.5,18.7,191.4,1009.3,57.2,12.5,270.1,23.3,9.0,05:17:27,1626041847,18:39:40,1626089980,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs
193,2021-07-13,1626109200,32.8,24.1,28.6,40.6,24.1,32.0,24.3,78.8,0.2,100.0,8.33,['rain'],0.0,0.0,40.7,18.0,182.0,1007.0,44.9,12.5,259.2,22.5,8.0,05:17:51,1626128271,18:39:30,1626176370,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs
194,2021-07-14,1626195600,33.4,25.4,28.9,40.6,25.4,32.0,24.0,76.2,0.2,100.0,8.33,['rain'],0.0,0.0,38.2,16.2,175.4,1006.6,46.8,12.5,279.3,24.3,9.0,05:18:15,1626214695,18:39:20,1626262760,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs
195,2021-07-15,1626282000,33.4,24.2,28.5,39.9,24.2,31.4,24.3,78.9,0.9,100.0,33.33,['rain'],0.0,0.0,38.9,15.1,183.3,1008.3,41.3,13.1,268.4,23.3,9.0,05:18:39,1626301119,18:39:08,1626349148,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs
196,2021-07-16,1626368400,34.4,24.2,29.0,38.3,24.2,31.9,23.6,74.4,0.2,100.0,8.33,['rain'],0.0,0.0,29.5,10.8,198.3,1008.6,49.7,12.5,275.7,23.9,8.0,05:19:03,1626387543,18:38:55,1626435535,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs
197,2021-07-17,1626454800,34.7,24.6,29.4,39.2,24.6,32.2,23.5,72.6,0.0,0.0,0.0,,0.0,0.0,29.9,13.7,192.5,1004.8,84.7,12.5,296.7,25.7,9.0,05:19:27,1626473967,18:38:41,1626521921,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48830099999', 'remote', '59417099999']",obs
198,2021-07-18,1626541200,32.2,24.2,27.3,38.2,24.2,29.4,24.0,83.0,2.004,100.0,4.17,['rain'],0.0,0.0,38.2,11.5,168.2,1002.8,94.9,11.9,231.1,20.0,10.0,05:19:51,1626560391,18:38:26,1626608306,0.29,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
199,2021-07-19,1626627600,33.2,23.9,27.2,40.0,23.9,29.4,23.8,82.9,1.298,100.0,8.33,['rain'],0.0,0.0,38.2,10.8,93.1,1002.8,85.9,10.5,216.6,18.6,8.0,05:20:16,1626646816,18:38:09,1626694689,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
200,2021-07-20,1626714000,33.1,24.7,27.4,39.8,24.7,29.5,24.4,85.2,34.943,100.0,8.33,['rain'],0.0,0.0,31.0,7.2,100.4,1003.0,93.7,11.3,215.3,18.5,9.0,05:20:40,1626733240,18:37:52,1626781072,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
201,2021-07-21,1626800400,33.4,24.2,26.5,40.6,24.2,28.2,24.2,88.4,3.999,100.0,8.33,['rain'],0.0,0.0,41.4,7.2,347.4,1002.2,96.6,10.8,165.8,14.3,6.0,05:21:05,1626819665,18:37:33,1626867453,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
202,2021-07-22,1626886800,27.5,24.2,25.7,31.8,24.2,26.5,24.4,92.9,4.232,100.0,20.83,['rain'],0.0,0.0,41.4,5.0,294.0,1000.6,100.0,11.3,59.6,5.2,2.0,05:21:29,1626906089,18:37:13,1626953833,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
203,2021-07-23,1626973200,28.1,23.9,25.7,33.4,23.9,26.5,24.7,94.1,100.841,100.0,16.67,['rain'],0.0,0.0,44.6,16.6,16.8,998.9,97.6,11.9,95.4,8.2,5.0,05:21:54,1626992514,18:36:52,1627040212,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs
204,2021-07-24,1627059600,33.9,25.2,28.5,42.4,25.2,32.4,25.1,83.1,0.998,100.0,4.17,['rain'],0.0,0.0,42.8,18.4,28.5,999.3,52.7,13.1,253.3,21.8,8.0,05:22:18,1627078938,18:36:30,1627126590,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs
205,2021-07-25,1627146000,34.2,24.9,27.4,42.7,24.9,29.5,24.8,86.6,26.956,100.0,4.17,['rain'],0.0,0.0,25.2,7.2,12.8,1000.7,78.1,10.5,207.5,17.8,8.0,05:22:43,1627165363,18:36:07,1627212967,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
206,2021-07-26,1627232400,33.5,23.7,27.9,40.9,23.7,31.1,24.4,82.7,1.7,100.0,25.0,['rain'],0.0,0.0,23.8,8.3,332.9,1000.2,62.7,12.5,259.0,22.3,9.0,05:23:07,1627251787,18:35:43,1627299343,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs
207,2021-07-27,1627318800,34.4,24.7,28.6,42.6,24.7,32.4,25.1,82.7,0.001,100.0,4.17,['rain'],0.0,0.0,22.7,7.6,199.5,998.6,72.6,12.5,223.9,19.3,7.0,05:23:32,1627338212,18:35:17,1627385717,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
208,2021-07-28,1627405200,33.9,24.4,27.4,43.1,24.4,30.0,24.9,87.4,29.459,100.0,8.33,['rain'],0.0,0.0,42.8,6.5,37.9,998.7,93.5,11.9,197.1,17.0,8.0,05:23:56,1627424636,18:34:51,1627472091,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
209,2021-07-29,1627491600,34.6,24.7,28.0,41.9,24.7,31.4,24.9,85.0,0.1,100.0,4.17,['rain'],0.0,0.0,42.8,7.2,193.7,999.8,91.6,11.1,214.4,18.4,8.0,05:24:20,1627511060,18:34:23,1627558463,0.66,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs
210,2021-07-30,1627578000,35.4,25.6,28.6,44.7,25.6,32.4,25.3,83.7,7.7,100.0,29.17,['rain'],0.0,0.0,23.0,10.8,190.6,1000.6,89.3,11.1,214.2,18.6,8.0,05:24:44,1627597484,18:33:54,1627644834,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
211,2021-07-31,1627664400,34.9,24.7,28.4,45.0,24.7,32.6,25.4,85.0,2.996,100.0,4.17,['rain'],0.0,0.0,38.2,9.0,151.3,999.8,90.6,11.5,222.2,19.1,8.0,05:25:08,1627683908,18:33:24,1627731204,0.75,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
212,2021-08-01,1627750800,28.1,23.7,25.5,32.1,23.7,26.0,24.3,93.2,81.894,100.0,16.67,['rain'],0.0,0.0,38.2,6.8,313.5,999.7,98.9,9.9,61.8,5.4,3.0,05:25:31,1627770331,18:32:54,1627817574,0.76,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs
213,2021-08-02,1627837200,34.2,24.5,27.9,41.3,24.5,30.8,24.4,82.8,0.3,100.0,4.17,['rain'],0.0,0.0,32.4,7.2,81.9,999.2,90.0,11.1,222.8,19.1,8.0,05:25:55,1627856755,18:32:22,1627903942,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
214,2021-08-03,1627923600,34.6,24.1,28.7,42.6,24.1,33.1,25.2,82.6,1.9,100.0,16.67,['rain'],0.0,0.0,24.5,7.9,290.5,1000.3,79.3,9.3,247.9,21.4,9.0,05:26:18,1627943178,18:31:49,1627990309,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
215,2021-08-04,1628010000,34.7,25.5,29.3,42.2,25.5,33.6,25.2,80.0,1.6,100.0,12.5,['rain'],0.0,0.0,22.0,7.2,313.6,1000.5,84.4,12.5,266.8,23.0,9.0,05:26:41,1628029601,18:31:15,1628076675,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
216,2021-08-05,1628096400,36.4,25.9,30.0,50.3,25.9,36.2,26.2,81.7,1.2,100.0,8.33,['rain'],0.0,0.0,22.7,7.2,228.9,999.2,92.8,11.1,268.5,23.2,9.0,05:27:04,1628116024,18:30:40,1628163040,0.89,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
217,2021-08-06,1628182800,35.6,27.1,30.4,49.8,31.3,39.0,27.0,82.7,0.6,100.0,8.33,['rain'],0.0,0.0,23.8,6.8,215.4,999.6,95.6,11.1,200.8,17.3,7.0,05:27:27,1628202447,18:30:04,1628249404,0.92,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
218,2021-08-07,1628269200,36.7,27.1,30.7,48.1,31.0,38.4,26.3,78.8,0.005,100.0,4.17,['rain'],0.0,0.0,34.6,10.8,187.9,1001.0,95.4,11.1,236.9,20.5,8.0,05:27:50,1628288870,18:29:27,1628335767,0.96,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
219,2021-08-08,1628355600,32.9,24.9,28.1,43.0,24.9,32.2,25.4,86.0,4.093,100.0,8.33,['rain'],0.0,0.0,34.6,9.0,120.1,1002.7,96.9,10.0,240.0,20.7,8.0,05:28:12,1628375292,18:28:49,1628422129,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
220,2021-08-09,1628442000,30.4,24.4,27.4,38.8,24.4,30.9,25.6,89.9,9.5,100.0,45.83,['rain'],0.0,0.0,26.3,7.9,156.6,1003.0,92.1,12.5,158.2,13.6,7.0,05:28:34,1628461714,18:28:10,1628508490,0.02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs
221,2021-08-10,1628528400,29.2,24.1,26.3,36.1,24.1,28.2,24.7,91.5,3.997,100.0,8.33,['rain'],0.0,0.0,23.0,10.1,169.5,1003.3,92.5,11.1,132.6,11.4,6.0,05:28:56,1628548136,18:27:31,1628594851,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
222,2021-08-11,1628614800,31.4,23.7,26.1,39.7,23.7,28.2,24.6,91.6,8.02,100.0,12.5,['rain'],0.0,0.0,36.0,13.7,164.0,1005.9,95.2,12.5,118.8,10.2,6.0,05:29:18,1628634558,18:26:50,1628681210,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
223,2021-08-12,1628701200,31.7,23.7,26.6,39.5,23.7,28.7,24.3,87.9,9.987,100.0,8.33,['rain'],0.0,0.0,39.2,15.8,174.3,1006.7,92.5,12.5,227.0,19.5,8.0,05:29:39,1628720979,18:26:09,1628767569,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
224,2021-08-13,1628787600,32.0,25.2,28.0,39.1,25.2,31.8,25.2,85.3,0.505,100.0,8.33,['rain'],0.0,0.0,37.1,16.2,179.3,1003.2,88.2,12.5,213.9,18.3,8.0,05:30:00,1628807400,18:25:26,1628853926,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
225,2021-08-14,1628874000,31.6,25.3,27.7,38.9,25.3,31.2,25.1,85.9,0.011,100.0,8.33,['rain'],0.0,0.0,36.0,13.0,157.4,1002.3,89.8,12.5,166.5,14.4,7.0,05:30:21,1628893821,18:24:43,1628940283,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs
226,2021-08-15,1628960400,28.2,24.7,26.3,33.8,24.7,27.7,24.9,92.4,40.933,100.0,8.33,['rain'],0.0,0.0,36.4,13.3,150.5,1006.5,91.0,10.5,153.1,13.2,6.0,05:30:42,1628980242,18:23:59,1629026639,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs
227,2021-08-16,1629046800,31.1,24.7,27.4,38.7,24.7,30.4,24.9,87.0,5.2,100.0,37.5,['rain'],0.0,0.0,34.9,14.0,154.2,1010.2,86.6,12.5,197.6,17.3,7.0,05:31:02,1629066662,18:23:14,1629112994,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs
228,2021-08-17,1629133200,33.1,25.2,28.2,39.4,25.2,31.5,24.7,82.3,0.023,100.0,4.17,['rain'],0.0,0.0,32.8,13.0,182.1,1009.1,62.9,12.5,238.2,20.5,8.0,05:31:22,1629153082,18:22:29,1629199349,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
229,2021-08-18,1629219600,34.1,23.9,28.1,43.0,23.9,32.3,25.1,84.3,0.399,100.0,4.17,['rain'],0.0,0.0,35.6,15.8,190.6,1007.2,80.7,12.5,217.5,18.6,8.0,05:31:42,1629239502,18:21:42,1629285702,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs
230,2021-08-19,1629306000,31.6,24.4,27.9,41.0,24.4,31.7,25.1,85.5,1.004,100.0,12.5,['rain'],0.0,0.0,45.0,11.2,162.7,1007.3,79.8,12.5,179.2,15.3,6.0,05:32:02,1629325922,18:20:55,1629372055,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
231,2021-08-20,1629392400,32.7,24.6,28.0,40.0,24.6,31.6,24.9,83.8,0.007,100.0,4.17,['rain'],0.0,0.0,45.0,14.0,183.6,1008.7,83.9,12.5,223.7,19.3,8.0,05:32:22,1629412342,18:20:07,1629458407,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
232,2021-08-21,1629478800,34.1,25.4,28.8,41.8,25.4,32.9,25.2,82.0,0.5,100.0,20.83,['rain'],0.0,0.0,37.1,14.4,185.6,1007.5,84.0,12.5,231.8,19.9,7.0,05:32:41,1629498761,18:19:19,1629544759,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs
233,2021-08-22,1629565200,33.4,25.9,28.8,41.2,25.9,33.7,25.5,83.5,1.4,100.0,25.0,['rain'],0.0,0.0,42.5,18.0,171.1,1005.3,69.6,12.5,228.5,19.9,8.0,05:33:00,1629585180,18:18:29,1629631109,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48830099999', 'remote', '59417099999']",obs
234,2021-08-23,1629651600,30.1,24.7,27.6,37.9,24.7,31.7,25.1,86.7,18.969,100.0,4.17,['rain'],0.0,0.0,37.8,16.9,172.0,1004.6,80.6,11.9,234.9,20.3,8.0,05:33:19,1629671599,18:17:40,1629717460,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
235,2021-08-24,1629738000,32.9,24.9,28.5,42.5,24.9,33.0,25.3,83.5,2.9,100.0,29.17,['rain'],0.0,0.0,32.0,13.3,153.1,1005.1,86.6,12.5,218.2,19.0,7.0,05:33:37,1629758017,18:16:49,1629803809,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs
236,2021-08-25,1629824400,31.6,25.7,28.1,39.3,25.7,31.7,25.0,83.7,0.218,100.0,8.33,['rain'],0.0,0.0,38.5,11.2,165.7,1006.8,84.7,11.9,192.9,16.7,6.0,05:33:56,1629844436,18:15:58,1629890158,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
237,2021-08-26,1629910800,30.2,24.9,26.9,36.5,24.9,28.8,24.3,86.1,2.996,100.0,8.33,['rain'],0.0,0.0,38.5,10.4,169.4,1008.9,80.5,12.5,180.7,15.5,8.0,05:34:14,1629930854,18:15:06,1629976506,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
238,2021-08-27,1629997200,31.1,24.1,26.7,36.0,24.1,28.5,23.8,84.8,1.099,100.0,12.5,['rain'],0.0,0.0,32.0,10.8,139.2,1010.0,90.6,11.1,176.1,15.3,7.0,05:34:32,1630017272,18:14:14,1630062854,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
239,2021-08-28,1630083600,29.7,23.5,26.0,34.4,23.5,27.3,23.0,84.4,5.4,100.0,33.33,['rain'],0.0,0.0,32.0,10.1,147.1,1010.4,77.1,11.1,168.4,14.5,7.0,05:34:49,1630103689,18:13:21,1630149201,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs
240,2021-08-29,1630170000,32.1,22.1,26.0,35.9,22.1,27.6,22.8,83.7,0.2,100.0,4.17,['rain'],0.0,0.0,28.1,7.2,90.5,1010.4,44.5,11.9,215.7,18.7,8.0,05:35:07,1630190107,18:12:28,1630235548,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
241,2021-08-30,1630256400,31.4,23.4,26.8,37.7,23.4,28.7,23.8,84.6,2.7,100.0,16.67,['rain'],0.0,0.0,24.1,9.7,184.9,1010.6,77.6,11.1,208.9,18.1,8.0,05:35:24,1630276524,18:11:34,1630321894,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
242,2021-08-31,1630342800,31.2,23.4,26.8,38.6,23.4,29.0,24.0,85.2,0.2,100.0,4.17,['rain'],0.0,0.0,24.1,10.4,187.0,1010.6,62.4,11.1,209.6,18.0,8.0,05:35:41,1630362941,18:10:40,1630408240,0.78,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
243,2021-09-01,1630429200,32.7,22.9,27.4,37.8,22.9,29.4,23.7,81.8,0.2,100.0,4.17,['rain'],0.0,0.0,21.6,6.8,182.3,1009.6,63.5,11.1,234.2,20.2,8.0,05:35:58,1630449358,18:09:45,1630494585,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
244,2021-09-02,1630515600,32.4,23.5,26.5,38.2,23.5,28.4,24.2,88.0,0.599,100.0,4.17,['rain'],0.0,0.0,22.0,8.3,80.1,1008.3,80.9,11.1,104.4,9.0,5.0,05:36:15,1630535775,18:08:50,1630580930,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
245,2021-09-03,1630602000,33.9,24.7,27.7,39.6,24.7,30.0,24.1,82.4,0.3,100.0,4.17,['rain'],0.0,0.0,22.0,6.8,191.9,1006.3,72.6,12.5,207.6,17.8,6.0,05:36:32,1630622192,18:07:54,1630667274,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48830099999', 'remote', '59417099999']",obs
246,2021-09-04,1630688400,32.6,24.5,27.7,37.3,24.5,30.5,24.2,82.1,0.599,100.0,4.17,['rain'],0.0,0.0,22.0,7.9,156.9,1006.6,65.9,11.9,197.4,16.9,7.0,05:36:48,1630708608,18:06:58,1630753618,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
247,2021-09-05,1630774800,30.8,24.4,26.8,36.3,24.4,28.4,23.8,84.3,1.039,100.0,8.33,['rain'],0.0,0.0,40.3,7.6,159.9,1009.2,64.3,12.5,168.3,14.6,7.0,05:37:05,1630795025,18:06:02,1630839962,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
248,2021-09-06,1630861200,33.2,23.3,26.8,38.7,23.3,28.8,23.7,84.6,1.998,100.0,8.33,['rain'],0.0,0.0,40.3,6.5,29.1,1011.0,66.4,10.8,205.2,17.7,7.0,05:37:21,1630881441,18:05:05,1630926305,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
249,2021-09-07,1630947600,29.4,24.2,25.6,35.5,24.2,26.4,23.7,89.2,13.018,100.0,4.17,['rain'],0.0,0.0,46.8,20.5,20.0,1010.9,84.5,10.6,151.8,13.1,6.0,05:37:37,1630967857,18:04:08,1631012648,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
250,2021-09-08,1631034000,29.9,24.2,25.9,35.8,24.2,26.7,23.6,87.4,10.982,100.0,4.17,['rain'],0.0,0.0,38.2,18.0,47.5,1009.7,65.1,12.5,139.7,12.1,5.0,05:37:54,1631054274,18:03:11,1631098991,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
251,2021-09-09,1631120400,32.6,23.4,26.4,37.9,23.4,28.1,23.4,84.9,1.997,100.0,4.17,['rain'],0.0,0.0,30.2,7.2,19.2,1010.3,40.7,11.1,230.0,19.8,7.0,05:38:10,1631140690,18:02:14,1631185334,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
252,2021-09-10,1631206800,33.9,22.1,27.3,37.9,22.1,29.7,23.2,80.5,0.1,100.0,4.17,['rain'],0.0,0.0,23.4,6.5,352.1,1009.3,86.9,8.9,255.2,22.0,9.0,05:38:26,1631227106,18:01:16,1631271676,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48830099999', 'remote', '59417099999']",obs
253,2021-09-11,1631293200,34.4,23.2,28.5,40.7,23.2,31.8,24.1,79.1,0.7,100.0,12.5,['rain'],0.0,0.0,19.8,7.2,344.1,1006.2,82.0,12.5,252.4,21.9,9.0,05:38:42,1631313522,18:00:18,1631358018,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
254,2021-09-12,1631379600,35.4,25.2,29.0,42.4,25.2,32.7,24.8,79.4,2.0,100.0,25.0,['rain'],0.0,0.0,16.6,7.2,150.6,1003.5,77.5,11.1,251.4,21.7,8.0,05:38:57,1631399937,17:59:20,1631444360,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
255,2021-09-13,1631466000,32.1,24.7,27.4,38.9,24.7,29.9,24.7,85.6,1.9,100.0,25.0,['rain'],0.0,0.0,28.8,10.4,38.9,1006.6,90.8,11.1,176.2,15.1,6.0,05:39:13,1631486353,17:58:21,1631530701,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48830099999', 'remote', '59417099999']",obs
256,2021-09-14,1631552400,29.4,23.7,25.9,35.5,23.7,26.9,24.0,89.8,4.025,100.0,12.5,['rain'],0.0,0.0,28.8,9.4,28.7,1010.7,97.4,11.3,124.9,10.7,6.0,05:39:29,1631572769,17:57:23,1631617043,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['48830099999', 'remote', '59417099999']",obs
