,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
158,2021-06-08,1623085200,28.3,22.1,24.7,32.0,22.1,25.4,22.4,87.0,7.0,100.0,8.33,['rain'],0.0,0.0,26.6,7.2,137.5,1006.8,99.5,13.9,127.6,11.2,5.0,05:21:38,1623104498,18:45:20,1623152720,0.93,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['remote', '48806099999']",obs
159,2021-06-09,1623171600,27.7,22.7,24.7,30.9,22.7,24.9,23.0,90.2,9.0,100.0,8.33,['rain'],0.0,0.0,18.4,7.2,134.3,1006.0,96.8,12.5,129.6,11.2,5.0,05:21:40,1623190900,18:45:41,1623239141,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
160,2021-06-10,1623258000,30.9,22.9,25.5,34.5,22.9,26.3,23.0,86.4,10.2,100.0,8.33,['rain'],0.0,0.0,19.4,10.8,114.9,1004.3,97.4,15.0,153.3,13.2,5.0,05:21:43,1623277303,18:46:01,1623325561,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
161,2021-06-11,1623344400,31.1,22.9,25.8,35.5,22.9,26.9,22.7,83.6,17.0,100.0,4.17,['rain'],0.0,0.0,28.1,7.2,145.7,1004.9,92.0,16.3,148.5,12.7,7.0,05:21:47,1623363707,18:46:22,1623411982,0.03,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['remote', '48806099999']",obs
162,2021-06-12,1623430800,30.4,23.6,25.9,34.5,23.6,26.9,23.1,85.1,1.0,100.0,4.17,['rain'],0.0,0.0,25.2,4.0,196.2,1005.2,89.4,17.5,171.9,14.7,5.0,05:21:51,1623450111,18:46:41,1623498401,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']",obs
163,2021-06-13,1623517200,28.6,23.1,24.9,32.3,23.1,25.4,23.0,89.8,21.3,100.0,8.33,['rain'],0.0,0.0,34.6,7.2,33.8,1002.5,96.2,16.3,131.8,11.4,7.0,05:21:57,1623536517,18:47:00,1623584820,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
164,2021-06-14,1623603600,26.8,22.4,24.5,29.2,22.4,24.7,22.8,90.6,5.0,100.0,8.33,['rain'],0.0,0.0,33.5,7.6,137.9,1003.2,95.4,15.0,102.5,8.9,4.0,05:22:03,1623622923,18:47:18,1623671238,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
165,2021-06-15,1623690000,27.9,22.7,25.3,31.1,22.7,25.9,21.7,80.9,1.2,100.0,29.17,['rain'],0.0,0.0,30.2,14.4,330.0,1003.3,83.8,20.0,154.2,13.3,5.0,05:22:11,1623709331,18:47:36,1623757656,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['remote', '48806099999']",obs
166,2021-06-16,1623776400,31.5,23.4,26.8,35.1,23.4,28.1,21.9,75.9,0.4,100.0,12.5,['rain'],0.0,0.0,34.9,11.2,319.6,1004.5,84.9,20.0,231.6,20.0,7.0,05:22:19,1623795739,18:47:53,1623844073,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
167,2021-06-17,1623862800,32.4,23.6,27.4,36.0,23.6,29.1,22.1,74.1,0.3,100.0,8.33,['rain'],0.0,0.0,36.7,14.4,309.3,1006.2,65.3,20.0,243.8,21.0,8.0,05:22:28,1623882148,18:48:09,1623930489,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['remote', '48806099999']",obs
168,2021-06-18,1623949200,32.5,24.6,28.0,35.4,24.6,29.5,21.7,69.6,0.0,0.0,0.0,,0.0,0.0,35.3,13.7,304.9,1006.6,49.8,20.0,257.3,22.2,8.0,05:22:39,1623968559,18:48:25,1624016905,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']",obs
169,2021-06-19,1624035600,32.3,24.6,28.5,35.7,24.6,30.4,21.7,67.7,0.0,0.0,0.0,,0.0,0.0,41.0,15.5,306.4,1005.1,49.5,20.0,272.3,23.5,8.0,05:22:49,1624054969,18:48:39,1624103319,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']",obs
170,2021-06-20,1624122000,32.9,24.8,29.1,35.9,24.8,30.8,21.1,63.4,0.0,0.0,0.0,,0.0,0.0,42.5,16.6,304.3,1003.1,58.0,20.0,282.7,24.5,9.0,05:23:01,1624141381,18:48:53,1624189733,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']",obs
171,2021-06-21,1624208400,32.8,24.7,28.7,37.1,24.7,30.8,22.0,67.9,0.1,100.0,4.17,['rain'],0.0,0.0,33.1,11.5,298.2,1003.0,85.3,20.0,271.8,23.3,8.0,05:23:14,1624227794,18:49:07,1624276147,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['remote', '48806099999']",obs
172,2021-06-22,1624294800,35.0,24.9,28.9,41.1,24.9,31.8,23.3,72.9,3.0,100.0,4.17,['rain'],0.0,0.0,29.2,7.9,304.8,1004.8,90.5,20.0,262.4,22.7,8.0,05:23:27,1624314207,18:49:19,1624362559,0.41,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['remote', '48806099999']",obs
173,2021-06-23,1624381200,29.5,22.9,26.0,33.3,22.9,27.3,23.3,85.6,20.0,100.0,8.33,['rain'],0.0,0.0,26.6,7.2,347.1,1006.3,97.3,15.5,141.2,12.3,5.0,05:23:41,1624400621,18:49:30,1624448970,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
174,2021-06-24,1624467600,26.6,23.3,24.7,26.6,23.3,24.7,23.0,90.2,0.3,100.0,4.17,['rain'],0.0,0.0,28.8,8.3,332.5,1005.5,97.8,16.3,124.6,10.7,5.0,05:23:56,1624487036,18:49:41,1624535381,0.48,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['remote', '48806099999']",obs
175,2021-06-25,1624554000,30.2,21.6,24.5,35.4,21.6,25.0,22.8,90.7,5.0,100.0,4.17,['rain'],0.0,0.0,28.1,10.8,359.4,1005.0,91.9,18.8,100.8,8.7,5.0,05:24:11,1624573451,18:49:51,1624621791,0.5,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['remote', '48806099999']",obs
176,2021-06-26,1624640400,31.2,21.1,25.0,35.1,21.1,25.8,22.0,84.4,15.0,100.0,4.17,['rain'],0.0,0.0,40.0,18.0,327.0,1006.1,95.2,15.0,197.9,17.0,7.0,05:24:27,1624659867,18:50:00,1624708200,0.55,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['remote', '48806099999']",obs
177,2021-06-27,1624726800,30.9,23.2,26.7,34.3,23.2,28.4,22.6,79.1,1.0,100.0,4.17,['rain'],0.0,0.0,48.6,13.3,321.9,1006.0,93.4,17.5,251.4,21.7,8.0,05:24:44,1624746284,18:50:07,1624794607,0.58,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['remote', '48806099999']",obs
178,2021-06-28,1624813200,29.6,24.2,26.8,33.0,24.2,28.1,22.8,79.3,1.0,100.0,25.0,['rain'],0.0,0.0,43.6,21.6,292.6,1003.8,98.3,20.0,222.0,19.4,7.0,05:25:01,1624832701,18:50:14,1624881014,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
179,2021-06-29,1624899600,30.2,23.6,26.2,33.6,23.6,27.3,22.8,82.7,0.1,100.0,4.17,['rain'],0.0,0.0,38.5,14.4,304.1,1003.3,97.0,20.0,178.3,15.3,6.0,05:25:19,1624919119,18:50:20,1624967420,0.65,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['remote', '48806099999']",obs
180,2021-06-30,1624986000,29.8,23.1,25.5,33.9,23.1,26.5,22.9,86.2,3.6,100.0,25.0,['rain'],0.0,0.0,42.8,7.9,327.9,1003.8,99.0,20.0,187.6,16.2,7.0,05:25:37,1625005537,18:50:25,1625053825,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
181,2021-07-01,1625072400,29.3,22.6,25.4,32.7,22.6,26.2,22.6,85.4,2.7,100.0,58.33,['rain'],0.0,0.0,42.1,10.8,332.8,1004.4,98.6,20.0,181.5,15.5,7.0,05:25:56,1625091956,18:50:29,1625140229,0.71,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['remote', '48806099999']",obs
182,2021-07-02,1625158800,29.8,22.6,25.9,33.1,22.6,27.0,22.3,81.5,0.7,100.0,20.83,['rain'],0.0,0.0,47.2,18.0,341.1,1006.0,97.7,18.8,218.3,18.9,8.0,05:26:16,1625178376,18:50:32,1625226632,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
183,2021-07-03,1625245200,30.1,23.7,26.3,33.5,23.7,27.7,22.6,81.2,0.3,100.0,12.5,['rain'],0.0,0.0,32.4,10.4,330.8,1005.9,95.0,20.0,200.6,17.3,7.0,05:26:36,1625264796,18:50:34,1625313034,0.78,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
184,2021-07-04,1625331600,31.0,23.4,26.8,35.4,23.4,28.8,22.7,79.3,0.2,100.0,8.33,['rain'],0.0,0.0,28.1,7.2,318.4,1005.3,90.9,20.0,250.5,21.7,9.0,05:26:56,1625351216,18:50:35,1625399435,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
185,2021-07-05,1625418000,30.7,23.6,26.5,34.9,23.6,28.2,23.5,84.3,0.2,100.0,4.17,['rain'],0.0,0.0,22.7,7.2,131.3,1005.7,89.0,20.0,235.9,20.3,9.0,05:27:17,1625437637,18:50:35,1625485835,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['remote', '48806099999']",obs
186,2021-07-06,1625504400,29.9,23.2,26.0,33.3,23.2,27.0,23.0,84.5,2.0,100.0,4.17,['rain'],0.0,0.0,29.9,14.4,119.7,1005.6,70.7,20.0,239.6,20.6,9.0,05:27:38,1625524058,18:50:34,1625572234,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']",obs
187,2021-07-07,1625590800,31.6,23.2,26.5,36.1,23.2,28.1,23.1,82.2,2.0,100.0,20.83,['rain'],0.0,0.0,22.7,6.1,32.0,1006.4,71.9,20.0,233.2,20.1,8.0,05:28:00,1625610480,18:50:31,1625658631,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']",obs
188,2021-07-08,1625677200,27.2,22.8,24.5,29.7,22.8,24.8,22.8,90.6,19.0,100.0,12.5,['rain'],0.0,0.0,43.6,10.8,115.0,1006.7,98.8,13.8,95.0,8.0,5.0,05:28:21,1625696901,18:50:28,1625745028,0.94,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['remote', '48806099999']",obs
189,2021-07-09,1625763600,28.9,22.9,25.9,31.8,22.9,27.0,22.2,80.9,0.2,100.0,8.33,['rain'],0.0,0.0,41.8,14.4,120.7,1009.0,62.9,16.3,225.4,19.4,7.0,05:28:44,1625783324,18:50:23,1625831423,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']",obs
190,2021-07-10,1625850000,29.2,22.2,25.1,31.3,22.2,25.8,21.8,82.7,2.5,100.0,8.33,['rain'],0.0,0.0,37.8,12.2,124.6,1010.0,56.6,17.5,246.5,21.2,8.0,05:29:06,1625869746,18:50:18,1625917818,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']",obs
191,2021-07-11,1625936400,31.6,21.9,26.3,35.4,21.9,27.9,22.0,78.6,0.2,100.0,8.33,['rain'],0.0,0.0,23.8,7.9,117.8,1010.6,66.5,20.0,258.4,22.3,8.0,05:29:29,1625956169,18:50:11,1626004211,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
192,2021-07-12,1626022800,32.2,23.2,27.8,38.1,23.2,30.2,22.7,74.7,0.2,100.0,8.33,['rain'],0.0,0.0,20.2,7.2,130.0,1009.3,44.7,20.0,278.5,24.1,9.0,05:29:52,1626042592,18:50:03,1626090603,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']",obs
193,2021-07-13,1626109200,32.2,23.1,27.6,37.7,23.1,29.9,23.0,77.5,19.0,100.0,4.17,['rain'],0.0,0.0,30.6,10.8,332.0,1007.2,38.5,20.0,287.6,24.9,9.0,05:30:15,1626129015,18:49:54,1626176994,0.11,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"['remote', '48806099999']",obs
194,2021-07-14,1626195600,32.5,23.2,27.4,36.6,23.2,29.3,22.8,77.2,5.0,100.0,4.17,['rain'],0.0,0.0,22.3,7.2,146.2,1006.4,59.2,20.0,252.4,21.7,9.0,05:30:38,1626215438,18:49:44,1626263384,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['remote', '48806099999']",obs
195,2021-07-15,1626282000,32.2,23.2,27.1,36.2,23.2,28.8,22.4,76.9,0.3,100.0,12.5,['rain'],0.0,0.0,23.8,7.2,137.4,1008.0,56.2,20.0,249.1,21.6,8.0,05:31:02,1626301862,18:49:33,1626349773,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['remote', '48806099999']",obs
196,2021-07-16,1626368400,32.7,24.2,28.2,36.5,24.2,30.1,22.2,71.4,0.1,100.0,4.17,['rain'],0.0,0.0,16.9,10.8,140.0,1008.7,58.7,20.0,261.8,22.5,8.0,05:31:26,1626388286,18:49:20,1626436160,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']",obs
197,2021-07-17,1626454800,34.2,23.7,28.1,38.6,23.7,30.2,22.4,72.7,4.0,100.0,4.17,['rain'],0.0,0.0,29.2,9.4,271.0,1005.8,61.9,16.8,280.7,24.4,9.0,05:31:49,1626474709,18:49:07,1626522547,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['remote', '48806099999']",obs
198,2021-07-18,1626541200,29.1,23.2,26.0,32.9,23.2,27.1,22.9,83.6,5.0,100.0,4.17,['rain'],0.0,0.0,31.3,8.6,353.7,1003.4,94.0,17.5,168.1,14.6,5.0,05:32:13,1626561133,18:48:52,1626608932,0.29,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['remote', '48806099999']",obs
199,2021-07-19,1626627600,28.7,22.5,24.7,32.4,22.5,25.3,22.7,88.9,11.0,100.0,8.33,['rain'],0.0,0.0,24.8,10.8,134.2,1003.5,97.7,11.8,125.4,10.6,4.0,05:32:37,1626647557,18:48:36,1626695316,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
200,2021-07-20,1626714000,30.0,22.9,25.0,34.1,22.9,26.0,23.4,91.1,9.5,100.0,12.5,['rain'],0.0,0.0,22.7,6.1,113.2,1004.2,97.8,13.8,145.7,12.8,6.0,05:33:01,1626733981,18:48:19,1626781699,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
201,2021-07-21,1626800400,28.6,22.5,24.7,32.1,22.5,25.2,22.9,89.9,7.0,100.0,8.33,['rain'],0.0,0.0,22.0,14.4,323.6,1003.8,96.2,13.8,143.5,12.3,4.0,05:33:25,1626820405,18:48:01,1626868081,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
202,2021-07-22,1626886800,28.4,22.4,24.9,31.1,22.4,25.3,22.5,87.3,52.0,100.0,12.5,['rain'],0.0,0.0,41.0,10.8,317.6,1003.1,99.5,11.5,122.4,10.5,6.0,05:33:49,1626906829,18:47:42,1626954462,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
203,2021-07-23,1626973200,28.9,23.1,24.6,33.5,23.1,25.0,22.9,90.8,11.4,100.0,12.5,['rain'],0.0,0.0,39.2,10.8,293.6,1001.6,98.6,11.3,77.9,6.6,4.0,05:34:13,1626993253,18:47:21,1627040841,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['remote', '48806099999']",obs
204,2021-07-24,1627059600,32.9,22.9,27.0,36.7,22.9,29.1,23.4,82.3,0.4,100.0,8.33,['rain'],0.0,0.0,27.7,7.2,287.0,1000.8,78.1,17.5,255.3,22.2,9.0,05:34:37,1627079677,18:47:00,1627127220,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']",obs
205,2021-07-25,1627146000,29.8,23.2,25.5,33.3,23.2,26.3,22.5,84.1,3.8,100.0,37.5,['rain'],0.0,0.0,20.5,7.2,290.9,1002.6,93.5,18.8,212.5,18.4,7.0,05:35:00,1627166100,18:46:37,1627213597,0.54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
206,2021-07-26,1627232400,29.6,22.7,25.3,33.1,22.7,25.9,22.6,85.9,12.0,100.0,8.33,['rain'],0.0,0.0,26.6,10.8,280.1,1002.2,88.9,14.3,171.8,14.8,7.0,05:35:24,1627252524,18:46:14,1627299974,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']",obs
207,2021-07-27,1627318800,29.4,23.4,26.0,32.8,23.4,27.3,22.8,83.1,9.0,100.0,4.17,['rain'],0.0,0.0,37.1,28.8,294.0,1001.0,74.6,17.5,224.1,19.4,8.0,05:35:48,1627338948,18:45:49,1627386349,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['remote', '48806099999']",obs
208,2021-07-28,1627405200,31.0,23.4,26.3,35.6,23.4,27.5,22.8,82.2,8.0,100.0,4.17,['rain'],0.0,0.0,32.0,10.8,297.1,1000.9,83.4,15.5,210.7,18.2,8.0,05:36:11,1627425371,18:45:23,1627472723,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['remote', '48806099999']",obs
209,2021-07-29,1627491600,29.5,23.7,25.9,33.3,23.7,27.0,23.2,85.6,9.0,100.0,16.67,['rain'],0.0,0.0,36.4,10.1,296.0,1001.8,96.4,16.3,203.5,17.7,8.0,05:36:35,1627511795,18:44:56,1627559096,0.66,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['remote', '48806099999']",obs
210,2021-07-30,1627578000,31.2,23.7,26.8,35.1,23.7,28.6,23.0,81.0,3.0,100.0,4.17,['rain'],0.0,0.0,37.1,10.8,300.4,1003.0,88.7,18.8,211.0,18.3,8.0,05:36:58,1627598218,18:44:28,1627645468,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['remote', '48806099999']",obs
211,2021-07-31,1627664400,30.3,24.1,26.9,34.7,24.1,29.0,23.2,80.9,0.3,100.0,8.33,['rain'],0.0,0.0,42.1,14.4,297.3,1002.3,92.7,16.3,192.4,16.6,6.0,05:37:21,1627684641,18:43:59,1627731839,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
212,2021-08-01,1627750800,26.9,21.9,24.4,29.0,21.9,24.4,22.7,90.7,45.0,100.0,8.33,['rain'],0.0,0.0,31.0,7.2,315.7,1002.1,99.4,15.0,109.9,9.6,4.0,05:37:44,1627771064,18:43:29,1627818209,0.76,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
213,2021-08-02,1627837200,32.4,22.7,26.6,37.9,22.7,28.8,22.8,80.7,0.1,100.0,4.17,['rain'],0.0,0.0,26.3,10.8,287.8,1001.8,67.9,16.3,224.2,19.4,7.0,05:38:07,1627857487,18:42:57,1627904577,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['remote', '48806099999']",obs
214,2021-08-03,1627923600,32.0,21.9,26.2,36.9,21.9,27.6,22.1,79.2,14.0,100.0,8.33,['rain'],0.0,0.0,27.7,10.8,306.4,1003.3,84.0,16.5,240.9,20.5,8.0,05:38:30,1627943910,18:42:25,1627990945,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['remote', '48806099999']",obs
215,2021-08-04,1628010000,31.9,23.2,27.1,36.3,23.2,28.9,22.4,76.8,0.1,100.0,4.17,['rain'],0.0,0.0,29.2,10.8,303.9,1003.3,58.3,20.0,256.9,22.2,9.0,05:38:52,1628030332,18:41:52,1628077312,0.86,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"['remote', '48806099999']",obs
216,2021-08-05,1628096400,32.9,23.6,27.6,36.7,23.6,29.6,22.2,73.7,0.3,100.0,4.17,['rain'],0.0,0.0,34.6,11.2,302.6,1002.9,61.2,20.0,266.8,23.0,8.0,05:39:14,1628116754,18:41:18,1628163678,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']",obs
217,2021-08-06,1628182800,32.2,23.5,27.5,36.7,23.5,29.5,22.4,74.7,0.4,100.0,4.17,['rain'],0.0,0.0,37.8,13.0,299.1,1003.6,88.7,20.0,248.8,21.4,8.0,05:39:36,1628203176,18:40:43,1628250043,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['remote', '48806099999']",obs
218,2021-08-07,1628269200,31.7,24.3,28.0,35.4,24.3,30.1,22.3,72.2,0.0,0.0,0.0,,0.0,0.0,36.7,14.4,300.5,1004.4,85.6,20.0,212.3,18.4,7.0,05:39:58,1628289598,18:40:07,1628336407,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']",obs
219,2021-08-08,1628355600,31.7,24.8,27.9,35.7,24.8,30.1,22.8,74.4,0.4,100.0,4.17,['rain'],0.0,0.0,29.9,10.8,296.4,1004.7,93.0,20.0,213.3,18.4,7.0,05:40:19,1628376019,18:39:30,1628422770,0.0,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"['remote', '48806099999']",obs
220,2021-08-09,1628442000,31.4,23.9,27.1,36.2,23.9,29.2,23.7,82.3,3.0,100.0,4.17,['rain'],0.0,0.0,29.5,7.6,296.6,1004.3,94.7,18.8,184.0,15.7,7.0,05:40:41,1628462441,18:38:52,1628509132,0.02,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['remote', '48806099999']",obs
221,2021-08-10,1628528400,27.0,23.4,24.8,30.4,23.4,25.0,23.4,91.9,25.0,100.0,12.5,['rain'],0.0,0.0,18.0,5.4,247.1,1004.5,100.0,11.3,119.2,10.2,5.0,05:41:02,1628548862,18:38:13,1628595493,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
222,2021-08-11,1628614800,25.8,22.6,24.1,25.8,22.6,24.1,23.1,94.2,25.0,100.0,12.5,['rain'],0.0,0.0,32.8,10.8,72.3,1006.5,100.0,10.5,66.8,5.7,2.0,05:41:23,1628635283,18:37:33,1628681853,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
223,2021-08-12,1628701200,29.8,22.2,25.1,33.6,22.2,26.0,22.6,87.1,8.0,100.0,8.33,['rain'],0.0,0.0,36.7,8.3,342.7,1008.3,96.5,15.0,180.2,15.8,7.0,05:41:43,1628721703,18:36:52,1628768212,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
224,2021-08-13,1628787600,27.1,22.6,24.7,28.7,22.6,24.8,21.9,85.3,3.0,100.0,4.17,['rain'],0.0,0.0,37.8,25.2,300.8,1005.5,99.0,16.3,125.6,10.9,5.0,05:42:04,1628808124,18:36:11,1628854571,0.17,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"['remote', '48806099999']",obs
225,2021-08-14,1628874000,28.1,23.2,24.8,31.2,23.2,25.0,22.7,88.5,29.0,100.0,8.33,['rain'],0.0,0.0,25.9,10.8,337.8,1004.0,95.8,18.8,126.6,10.9,5.0,05:42:24,1628894544,18:35:28,1628940928,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
226,2021-08-15,1628960400,26.0,22.4,24.0,26.0,22.4,24.0,23.0,94.0,47.0,100.0,12.5,['rain'],0.0,0.0,25.6,7.2,81.0,1007.1,100.0,13.0,76.0,6.5,3.0,05:42:43,1628980963,18:34:45,1629027285,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
227,2021-08-16,1629046800,30.2,22.4,25.0,34.7,22.4,26.0,23.0,89.5,11.3,100.0,8.33,['rain'],0.0,0.0,28.4,6.1,4.8,1011.0,96.9,13.8,192.4,16.6,7.0,05:43:03,1629067383,18:34:01,1629113641,0.27,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']",obs
228,2021-08-17,1629133200,28.5,22.3,24.5,31.5,22.3,25.0,21.9,86.2,5.2,100.0,8.33,['rain'],0.0,0.0,37.1,10.8,340.5,1011.6,87.9,15.0,177.7,15.4,7.0,05:43:22,1629153802,18:33:17,1629199997,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']",obs
229,2021-08-18,1629219600,29.7,20.9,25.1,32.8,20.9,25.9,21.3,80.3,0.2,100.0,8.33,['rain'],0.0,0.0,37.1,8.6,326.5,1009.0,89.3,18.8,224.3,19.4,8.0,05:43:41,1629240221,18:32:31,1629286351,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']",obs
230,2021-08-19,1629306000,31.1,21.3,25.7,34.1,21.3,26.7,21.7,79.5,2.0,100.0,4.17,['rain'],0.0,0.0,27.0,6.1,290.6,1007.9,84.9,18.8,211.7,18.1,8.0,05:44:00,1629326640,18:31:45,1629372705,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']",obs
231,2021-08-20,1629392400,30.9,22.2,26.1,33.4,22.2,27.5,21.9,78.7,1.0,100.0,4.17,['rain'],0.0,0.0,25.9,6.8,297.3,1009.5,62.9,17.5,252.6,22.0,9.0,05:44:19,1629413059,18:30:58,1629459058,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['remote', '48806099999']",obs
232,2021-08-21,1629478800,31.5,22.6,26.6,35.2,22.6,28.1,21.9,77.0,0.0,0.0,0.0,,0.0,0.0,32.0,10.8,312.5,1009.0,81.8,20.0,256.3,22.3,9.0,05:44:37,1629499477,18:30:10,1629545410,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']",obs
