Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Dew,Humidity,Precip,Precipprob,Precipcover,Preciptype,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Moonphase
2020-04-24,1587661200,22.5,18.1,20.5,17.9,85.1,17.0,100.0,12.5,['rain'],41.0,24.8,345.0,1018.7,100.0,13.8,59.8,5.2,2.0,0.04
2020-04-25,1587747600,22.1,17.6,20.4,16.7,79.8,0.5,100.0,4.17,['rain'],33.1,19.4,339.8,1018.6,98.3,20.0,99.9,8.7,5.0,0.07
2020-04-26,1587834000,24.1,19.7,21.9,17.5,76.5,0.1,100.0,4.17,['rain'],32.0,18.4,346.1,1019.0,98.4,20.0,103.9,9.1,4.0,0.11
2020-04-27,1587920400,27.1,20.7,23.5,18.1,72.9,0.0,0.0,0.0,,30.2,14.0,352.6,1018.2,59.3,20.0,256.4,22.1,8.0,0.14
2020-04-28,1588006800,28.7,20.6,24.8,19.6,74.5,0.0,0.0,0.0,,27.4,14.0,36.1,1016.2,49.2,20.0,289.1,24.9,10.0,0.18
2020-04-29,1588093200,28.1,20.7,24.4,20.9,81.3,0.0,0.0,0.0,,22.3,12.2,73.2,1014.9,45.3,20.0,244.4,21.0,8.0,0.21
2020-04-30,1588179600,28.1,22.1,24.8,22.2,85.6,0.0,0.0,0.0,,22.3,11.5,105.1,1013.9,68.8,20.0,169.2,14.4,5.0,0.25
2020-05-01,1588266000,28.7,23.2,25.8,23.6,87.5,0.0,0.0,0.0,,28.1,14.4,123.4,1011.0,75.0,20.0,229.1,19.8,8.0,0.25
2020-05-02,1588352400,30.2,23.7,26.8,24.2,86.2,0.0,0.0,0.0,,31.0,17.6,114.0,1008.6,49.3,20.0,264.1,22.6,9.0,0.32
2020-05-03,1588438800,31.2,25.2,27.5,25.5,89.2,0.0,0.0,0.0,,28.1,16.6,97.3,1007.9,51.1,20.0,288.4,25.0,10.0,0.35
2020-05-04,1588525200,31.3,24.7,28.4,26.2,88.4,0.1,100.0,4.17,['rain'],30.6,16.2,128.3,1007.8,71.8,20.0,246.6,21.1,9.0,0.39
2020-05-05,1588611600,33.1,26.2,29.1,26.2,85.2,0.0,0.0,0.0,,29.5,17.6,127.5,1006.0,35.8,20.0,303.9,26.2,10.0,0.42
2020-05-06,1588698000,33.9,26.6,29.9,26.6,83.0,0.0,0.0,0.0,,33.1,20.5,124.9,1004.9,27.3,20.0,309.2,26.7,10.0,0.46
2020-05-07,1588784400,34.1,27.1,30.1,26.6,81.9,0.0,0.0,0.0,,35.3,20.2,131.3,1004.1,31.3,20.0,306.5,26.4,10.0,0.5
2020-05-08,1588870800,35.7,27.7,30.9,26.9,80.4,0.0,0.0,0.0,,28.4,17.6,134.8,1004.1,72.7,20.0,304.6,26.3,10.0,0.52
2020-05-09,1588957200,35.2,27.7,30.6,27.4,84.0,0.0,0.0,0.0,,30.2,18.0,137.5,1005.9,55.6,20.0,301.3,26.1,10.0,0.56
2020-05-10,1589043600,34.6,26.7,30.3,26.6,81.1,0.0,0.0,0.0,,27.0,13.7,128.2,1006.7,67.4,20.0,303.4,26.5,10.0,0.59
2020-05-11,1589130000,32.7,27.6,29.7,26.9,85.0,0.1,100.0,4.17,['rain'],30.2,14.8,122.6,1007.8,70.3,17.5,257.9,22.5,10.0,0.62
2020-05-12,1589216400,32.2,26.1,29.1,26.2,85.1,0.3,100.0,4.17,['rain'],32.8,12.6,75.4,1009.6,84.6,18.8,228.6,19.9,7.0,0.66
2020-05-13,1589302800,33.1,27.1,29.1,25.9,83.5,0.5,100.0,16.67,['rain'],28.8,14.8,116.9,1009.3,65.1,20.0,274.3,23.7,9.0,0.69
2020-05-14,1589389200,32.7,24.7,28.4,25.5,84.6,46.0,100.0,8.33,['rain'],29.2,16.2,143.3,1008.2,31.9,16.3,303.7,26.1,10.0,0.75
2020-05-15,1589475600,33.4,26.7,30.0,26.9,83.9,0.0,0.0,0.0,,29.5,16.9,127.6,1004.5,41.4,20.0,295.7,25.5,10.0,0.75
2020-05-16,1589562000,33.8,25.7,29.8,26.1,81.1,0.1,100.0,4.17,['rain'],27.4,16.2,129.6,1004.1,35.0,20.0,292.4,25.5,10.0,0.79
2020-05-17,1589648400,33.9,25.2,29.8,26.3,82.1,19.6,100.0,4.17,['rain'],26.3,13.3,126.3,1003.2,43.4,18.8,277.5,24.1,9.0,0.82
2020-05-18,1589734800,34.6,25.6,30.1,25.7,78.2,0.0,0.0,0.0,,31.3,16.6,133.4,1002.9,43.9,20.0,294.7,25.5,10.0,0.85
2020-05-19,1589821200,36.3,27.1,31.5,26.0,74.2,0.0,0.0,0.0,,28.1,12.6,189.5,1003.0,48.5,20.0,290.8,25.2,10.0,0.88
2020-05-20,1589907600,38.2,28.6,32.8,25.6,67.4,0.0,0.0,0.0,,30.2,16.9,216.0,1002.9,80.5,20.0,254.7,22.0,9.0,0.92
2020-05-21,1589994000,38.8,30.0,34.4,24.5,58.5,0.0,0.0,0.0,,39.6,22.3,233.7,1002.0,92.5,20.0,302.9,26.1,9.0,0.95
2020-05-22,1590080400,38.7,28.2,33.0,26.4,69.7,0.1,100.0,4.17,['rain'],30.2,16.6,264.0,1002.7,94.3,20.0,240.2,20.9,8.0,0.98
2020-05-23,1590166800,33.2,27.2,29.5,26.7,84.8,34.5,100.0,54.17,['rain'],32.4,17.6,73.8,1005.7,84.6,20.0,149.2,12.8,8.0,0.0
2020-05-24,1590253200,34.1,27.9,30.5,26.8,81.1,0.1,100.0,4.17,['rain'],21.2,15.8,145.4,1006.5,89.8,20.0,187.2,16.1,8.0,0.05
2020-05-25,1590339600,37.1,28.7,32.3,25.5,69.0,0.0,0.0,0.0,,31.3,19.4,224.9,1006.1,54.7,20.0,299.5,25.8,9.0,0.09
2020-05-26,1590426000,35.2,29.2,31.2,26.2,75.8,2.0,100.0,12.5,['rain'],36.0,20.5,8.8,1006.9,46.2,20.0,269.1,23.1,9.0,0.12
2020-05-27,1590512400,29.7,26.2,28.3,25.3,84.2,9.0,100.0,4.17,['rain'],37.4,15.8,55.3,1009.5,87.5,18.8,175.3,15.2,6.0,0.16
2020-05-28,1590598800,29.7,27.2,28.4,25.1,82.8,0.2,100.0,4.17,['rain'],22.7,12.2,142.7,1009.5,84.8,18.8,181.1,15.4,7.0,0.19
2020-05-29,1590685200,32.7,26.7,29.6,25.6,80.1,0.5,100.0,16.67,['rain'],29.2,12.6,180.1,1007.5,64.6,20.0,247.2,21.3,8.0,0.23
2020-05-30,1590771600,34.6,28.1,30.7,24.5,70.9,0.1,100.0,4.17,['rain'],29.2,16.2,216.2,1008.2,66.1,20.0,256.4,22.0,8.0,0.25
2020-05-31,1590858000,35.2,27.4,31.0,25.0,71.7,0.0,0.0,0.0,,29.5,18.0,230.3,1008.3,60.8,20.0,297.3,25.8,10.0,0.3
2020-06-01,1590944400,34.3,28.7,31.2,24.4,68.3,0.0,0.0,0.0,,28.1,18.0,210.7,1007.2,66.6,20.0,242.0,21.0,9.0,0.34
2020-06-02,1591030800,36.7,28.0,31.5,24.3,66.7,0.0,0.0,0.0,,29.5,16.2,215.5,1005.9,49.7,20.0,278.2,23.9,10.0,0.37
2020-06-03,1591117200,36.4,28.4,32.0,24.8,66.9,0.0,0.0,0.0,,26.6,14.4,192.0,1004.7,36.9,20.0,302.9,26.3,9.0,0.41
2020-06-04,1591203600,37.2,28.9,32.2,25.1,67.3,1.0,100.0,4.17,['rain'],31.0,13.7,195.5,1004.2,73.9,20.0,291.9,25.2,9.0,0.44
2020-06-05,1591290000,38.1,29.3,32.7,24.9,64.7,0.6,100.0,4.17,['rain'],28.1,14.0,204.0,1004.1,86.9,20.0,262.6,22.6,9.0,0.48
2020-06-06,1591376400,37.5,30.4,33.4,24.0,59.1,0.0,0.0,0.0,,32.4,18.0,224.4,1004.1,81.8,20.0,277.6,23.9,9.0,0.5
2020-06-07,1591462800,36.9,30.0,33.0,24.0,60.2,0.0,0.0,0.0,,39.6,23.0,229.3,1003.2,79.9,20.0,271.9,23.6,9.0,0.55
2020-06-08,1591549200,37.7,29.6,33.2,23.6,58.6,0.0,0.0,0.0,,37.4,21.6,218.3,1003.0,82.9,20.0,294.7,25.3,9.0,0.58
2020-06-09,1591635600,36.6,29.1,32.9,24.9,64.2,0.0,0.0,0.0,,29.9,14.8,172.8,1004.3,90.0,20.0,272.5,23.4,9.0,0.61
2020-06-10,1591722000,37.2,29.7,32.8,25.6,66.9,0.0,0.0,0.0,,31.7,18.4,159.9,1005.1,84.5,20.0,275.6,24.0,9.0,0.64
2020-06-11,1591808400,35.7,29.0,31.8,25.3,69.3,0.0,0.0,0.0,,34.9,16.2,172.7,1004.3,86.6,20.0,269.1,23.3,9.0,0.67
2020-06-12,1591894800,36.4,29.1,32.2,25.3,67.9,0.0,0.0,0.0,,34.9,19.4,156.2,1002.2,75.7,20.0,291.9,25.2,9.0,0.71
2020-06-13,1591981200,36.4,28.1,31.5,25.8,72.5,8.5,100.0,8.33,['rain'],37.4,13.0,190.1,1001.7,77.3,20.0,294.5,25.5,10.0,0.75
2020-06-14,1592067600,36.7,27.1,31.3,26.0,75.2,1.0,100.0,4.17,['rain'],31.3,16.9,179.8,1003.5,92.4,18.8,236.0,20.3,7.0,0.77
2020-06-15,1592154000,34.0,27.1,30.7,25.3,73.6,3.1,100.0,8.33,['rain'],27.0,16.6,169.4,1006.0,93.1,17.5,223.5,19.3,8.0,0.8
2020-06-16,1592240400,34.6,28.2,31.2,23.6,64.8,0.0,0.0,0.0,,37.8,18.4,201.0,1005.4,82.4,20.0,215.0,18.5,7.0,0.84
2020-06-17,1592326800,35.4,28.7,31.2,23.6,64.9,0.0,0.0,0.0,,32.4,17.3,210.9,1004.3,54.6,20.0,237.7,20.5,8.0,0.87
2020-06-18,1592413200,36.0,28.2,31.8,24.0,64.2,0.0,0.0,0.0,,27.0,13.0,180.7,1004.2,26.9,20.0,299.2,25.8,10.0,0.9
2020-06-19,1592499600,36.1,28.7,31.7,24.7,67.3,0.0,0.0,0.0,,33.1,17.3,156.5,1005.3,39.7,20.0,281.5,24.3,10.0,0.93
2020-06-20,1592586000,36.6,28.7,32.2,25.1,67.0,0.0,0.0,0.0,,42.8,24.5,146.6,1004.9,41.0,20.0,294.4,25.4,9.0,0.97
2020-06-21,1592672400,38.7,29.1,33.6,24.7,61.5,0.0,0.0,0.0,,31.7,15.1,198.0,1002.9,15.8,20.0,310.1,26.8,10.0,0.0
2020-06-22,1592758800,38.7,30.3,33.7,25.0,61.8,0.0,0.0,0.0,,30.6,15.1,176.1,1002.7,28.6,20.0,307.5,26.6,10.0,0.03
2020-06-23,1592845200,39.7,30.2,34.3,24.3,57.7,0.0,0.0,0.0,,32.0,13.7,208.1,1003.9,63.9,20.0,296.1,25.7,10.0,0.07
2020-06-24,1592931600,39.2,30.9,34.9,23.8,54.0,0.0,0.0,0.0,,33.8,16.6,217.4,1003.2,79.3,20.0,301.1,26.1,10.0,0.11
2020-06-25,1593018000,36.9,31.0,33.8,23.8,56.6,0.0,0.0,0.0,,31.3,15.8,220.9,1002.7,96.0,17.4,248.9,21.4,8.0,0.14
2020-06-26,1593104400,36.9,29.7,33.1,23.7,58.7,2.0,100.0,4.17,['rain'],33.8,16.9,198.3,1003.5,87.3,20.0,271.3,23.6,9.0,0.18
2020-06-27,1593190800,37.6,29.1,32.8,24.4,62.8,0.0,0.0,0.0,,32.0,21.2,168.4,1004.0,54.7,20.0,298.5,25.9,10.0,0.21
2020-06-28,1593277200,36.7,28.6,32.4,25.6,68.4,0.2,100.0,4.17,['rain'],39.2,21.2,146.6,1003.9,18.6,20.0,300.4,25.9,10.0,0.25
2020-06-29,1593363600,37.6,29.6,33.1,25.2,64.4,0.0,0.0,0.0,,28.4,16.2,162.4,1003.0,42.9,20.0,295.5,25.6,10.0,0.28
2020-06-30,1593450000,38.7,30.1,33.7,24.4,59.6,0.0,0.0,0.0,,31.3,15.1,214.3,1001.8,77.0,20.0,290.4,25.2,9.0,0.32
2020-07-01,1593536400,38.2,29.1,33.4,24.0,59.0,0.0,0.0,0.0,,36.0,17.6,221.9,1001.0,85.2,20.0,297.0,25.6,10.0,0.36
2020-07-02,1593622800,36.2,29.1,32.3,24.8,65.3,0.5,100.0,8.33,['rain'],32.8,14.4,209.5,1001.4,81.3,20.0,259.2,22.3,8.0,0.39
2020-07-03,1593709200,34.3,28.2,31.3,25.3,71.0,0.1,100.0,4.17,['rain'],31.7,16.6,171.9,1003.9,93.7,20.0,235.4,20.4,9.0,0.43
2020-07-04,1593795600,35.2,28.1,31.7,25.0,68.4,0.0,0.0,0.0,,25.2,15.5,170.9,1005.0,90.6,20.0,214.0,18.5,8.0,0.46
2020-07-05,1593882000,36.1,28.6,32.3,24.6,64.9,0.8,100.0,4.17,['rain'],31.3,16.6,155.9,1003.9,58.5,20.0,279.6,24.2,9.0,0.5
2020-07-06,1593968400,35.9,28.7,32.5,25.4,67.5,0.0,0.0,0.0,,31.3,20.5,148.5,1003.6,63.2,20.0,293.4,25.5,10.0,0.53
2020-07-07,1594054800,37.3,29.3,33.1,25.2,64.5,0.3,100.0,4.17,['rain'],29.5,15.1,170.4,1005.6,68.4,20.0,299.5,25.7,10.0,0.56
2020-07-08,1594141200,38.4,29.4,33.8,23.5,56.3,0.0,0.0,0.0,,36.7,18.4,214.5,1005.1,81.9,20.0,306.1,26.4,10.0,0.6
2020-07-09,1594227600,39.4,30.7,34.7,23.1,52.2,0.0,0.0,0.0,,40.7,21.6,229.5,1002.2,96.7,20.0,295.5,25.6,10.0,0.63
2020-07-10,1594314000,39.5,31.4,34.9,23.4,52.5,1.4,100.0,4.17,['rain'],43.9,22.3,225.6,1002.2,95.8,20.0,284.3,24.7,10.0,0.66
2020-07-11,1594400400,37.7,30.7,33.6,23.9,57.8,0.5,100.0,4.17,['rain'],33.8,18.7,224.0,1003.2,99.4,20.0,222.5,19.0,8.0,0.69
2020-07-12,1594486800,37.8,27.7,32.6,24.3,63.0,1.7,100.0,4.17,['rain'],27.0,10.8,183.1,1003.5,81.8,17.5,260.5,22.5,9.0,0.73
2020-07-13,1594573200,36.4,26.7,31.9,24.9,67.7,0.1,100.0,4.17,['rain'],32.4,16.6,163.2,1004.9,31.3,17.5,289.6,25.1,10.0,0.75
2020-07-14,1594659600,36.4,27.7,32.0,25.1,68.2,4.0,100.0,4.17,['rain'],36.0,19.1,145.9,1005.7,31.5,17.5,292.2,25.2,9.0,0.79
2020-07-15,1594746000,36.1,27.7,32.0,24.5,65.7,0.0,0.0,0.0,,31.7,18.0,144.9,1004.4,19.2,20.0,294.2,25.5,10.0,0.82
2020-07-16,1594832400,35.7,28.2,32.2,24.7,65.7,0.2,100.0,4.17,['rain'],31.3,15.1,174.4,1003.9,45.0,20.0,292.5,25.3,9.0,0.85
2020-07-17,1594918800,37.2,29.1,32.9,24.4,62.0,0.0,0.0,0.0,,31.7,15.8,183.9,1004.8,58.4,20.0,308.5,26.7,10.0,0.89
2020-07-18,1595005200,37.6,28.7,32.9,25.0,64.3,0.0,0.0,0.0,,33.5,16.6,170.4,1005.1,82.4,20.0,299.6,25.9,10.0,0.92
2020-07-19,1595091600,39.2,29.2,33.2,24.7,63.1,0.1,100.0,4.17,['rain'],32.4,14.8,201.8,1003.9,82.5,20.0,289.9,25.1,9.0,0.95
2020-07-20,1595178000,35.2,29.6,31.9,25.7,70.5,1.4,100.0,8.33,['rain'],29.9,17.3,139.1,1005.1,96.1,20.0,264.7,22.9,9.0,0.98
2020-07-21,1595264400,34.5,28.1,31.2,25.5,72.3,1.1,100.0,4.17,['rain'],40.7,22.3,140.8,1007.0,62.5,20.0,289.4,25.0,9.0,0.0
2020-07-22,1595350800,33.6,27.1,30.4,25.2,74.3,0.0,0.0,0.0,,34.6,19.4,130.2,1007.1,32.8,20.0,285.0,24.6,10.0,0.05
2020-07-23,1595437200,34.2,27.2,31.0,25.3,72.7,0.4,100.0,4.17,['rain'],32.0,18.4,139.7,1006.9,19.5,20.0,293.3,25.2,9.0,0.09
2020-07-24,1595523600,35.3,28.2,31.6,25.7,71.8,0.0,0.0,0.0,,31.0,15.5,128.0,1006.9,20.4,20.0,300.7,25.9,10.0,0.12
2020-07-25,1595610000,35.5,27.7,31.8,25.5,70.3,0.0,0.0,0.0,,40.3,19.4,140.5,1006.0,38.9,20.0,294.6,25.6,9.0,0.16
2020-07-26,1595696400,37.6,28.2,32.3,24.9,66.0,0.0,0.0,0.0,,31.0,14.4,163.1,1004.7,74.4,20.0,291.5,25.2,10.0,0.2
2020-07-27,1595782800,37.7,28.6,32.1,25.2,68.4,0.1,100.0,4.17,['rain'],27.4,11.5,205.9,1003.7,86.4,18.8,295.5,25.5,9.0,0.25
2020-07-28,1595869200,34.9,27.1,31.5,25.5,71.5,0.1,100.0,4.17,['rain'],25.9,11.2,172.4,1004.9,85.9,20.0,286.6,24.6,9.0,0.27
2020-07-29,1595955600,35.6,28.6,32.1,25.1,67.3,2.6,100.0,8.33,['rain'],27.7,10.1,159.7,1004.9,51.7,20.0,293.4,25.3,9.0,0.3
2020-07-30,1596042000,34.4,28.1,31.5,26.2,74.1,0.1,100.0,4.17,['rain'],26.6,13.3,68.1,1004.8,63.0,20.0,288.1,24.7,9.0,0.34
2020-07-31,1596128400,34.2,28.6,30.7,26.3,78.0,4.4,100.0,20.83,['rain'],36.4,16.6,6.3,1002.8,84.9,20.0,215.6,18.7,7.0,0.38
2020-08-01,1596214800,30.0,25.2,27.7,25.3,87.0,94.4,100.0,12.5,['rain'],41.8,22.7,302.8,998.2,100.0,7.5,12.8,1.1,0.0,0.41
2020-08-02,1596301200,29.6,25.2,27.6,25.0,85.8,143.0,100.0,12.5,['rain'],57.2,25.9,252.8,995.2,98.3,11.3,67.2,5.8,4.0,0.45
2020-08-03,1596387600,32.7,26.2,29.5,25.5,79.5,0.1,100.0,4.17,['rain'],32.0,17.6,158.5,998.7,97.8,18.8,132.8,11.3,6.0,0.5
2020-08-04,1596474000,33.1,28.1,30.3,26.0,78.2,0.1,100.0,4.17,['rain'],33.1,10.8,157.9,1000.7,97.9,18.8,150.2,12.9,5.0,0.52
2020-08-05,1596560400,33.6,27.1,29.9,26.0,79.7,0.1,100.0,4.17,['rain'],34.9,10.8,171.5,1003.0,98.8,17.1,120.3,10.5,4.0,0.55
2020-08-06,1596646800,33.1,27.7,29.7,26.1,81.4,2.2,100.0,20.83,['rain'],23.0,16.6,147.7,1005.1,95.2,20.0,157.0,13.6,6.0,0.58
2020-08-07,1596733200,33.0,27.6,30.3,26.5,80.8,1.2,100.0,33.33,['rain'],25.9,16.2,144.0,1005.0,74.4,20.0,276.9,24.1,9.0,0.61
2020-08-08,1596819600,33.1,27.6,30.3,26.7,81.1,1.0,100.0,20.83,['rain'],22.7,12.2,148.3,1004.1,28.1,20.0,290.4,24.9,10.0,0.65
2020-08-09,1596906000,35.2,27.7,31.2,26.6,77.6,0.1,100.0,4.17,['rain'],23.0,10.8,191.6,1002.6,53.0,20.0,299.9,25.8,10.0,0.68
2020-08-10,1596992400,37.1,29.2,32.3,25.5,68.2,0.0,0.0,0.0,,28.8,18.0,220.0,1002.0,56.3,20.0,304.2,26.3,10.0,0.71
2020-08-11,1597078800,36.7,28.4,31.7,25.0,68.6,0.2,100.0,4.17,['rain'],26.6,14.4,218.8,1002.6,86.5,20.0,290.2,25.1,9.0,0.75
2020-08-12,1597165200,36.6,28.9,31.7,25.6,71.1,0.0,0.0,0.0,,26.3,13.7,181.3,1004.1,82.2,20.0,271.5,23.3,9.0,0.78
2020-08-13,1597251600,32.6,29.0,30.5,25.5,75.1,1.0,100.0,16.67,['rain'],28.4,16.2,169.8,1005.1,96.3,20.0,199.2,17.0,7.0,0.81
2020-08-14,1597338000,30.7,28.0,29.2,24.9,77.7,0.6,100.0,25.0,['rain'],23.0,14.8,162.2,1005.9,94.9,20.0,126.8,10.8,5.0,0.84
2020-08-15,1597424400,33.1,27.1,29.0,24.5,77.5,3.5,100.0,29.17,['rain'],36.4,13.7,194.5,1005.4,96.6,20.0,171.2,14.8,6.0,0.87
2020-08-16,1597510800,32.6,27.1,29.2,24.0,74.0,1.2,100.0,16.67,['rain'],29.9,11.2,218.4,1004.7,93.2,20.0,191.7,16.4,7.0,0.91
2020-08-17,1597597200,28.7,26.4,27.4,24.1,82.3,0.8,100.0,4.17,['rain'],34.2,13.7,184.1,1004.8,98.7,18.8,67.1,5.6,3.0,0.94
2020-08-18,1597683600,31.6,26.2,28.5,25.0,81.5,1.0,100.0,4.17,['rain'],24.8,11.5,190.1,1004.6,97.4,20.0,180.8,15.6,6.0,0.97
2020-08-19,1597770000,30.3,26.6,28.6,25.3,82.4,2.2,100.0,37.5,['rain'],16.9,9.0,329.5,1004.3,93.8,20.0,120.8,10.4,5.0,0.0
2020-08-20,1597856400,30.8,25.2,28.1,25.4,85.5,33.1,100.0,12.5,['rain'],25.2,10.8,9.9,1006.2,96.2,16.3,166.2,14.3,6.0,0.04
2020-08-21,1597942800,31.4,25.7,28.6,25.4,83.2,0.1,100.0,4.17,['rain'],19.8,10.8,36.0,1007.3,90.0,18.8,191.2,16.5,6.0,0.07
2020-08-22,1598029200,30.2,26.2,28.0,25.4,86.4,40.5,100.0,8.33,['rain'],23.4,10.8,343.5,1007.5,92.1,16.3,194.7,16.6,7.0,0.11
2020-08-23,1598115600,32.2,25.7,29.4,25.9,82.5,1.9,100.0,12.5,['rain'],31.0,13.0,173.2,1006.3,89.1,20.0,228.0,19.6,8.0,0.15
2020-08-24,1598202000,34.7,27.1,30.5,24.4,71.1,0.0,0.0,0.0,,31.0,15.8,218.8,1004.9,79.1,20.0,270.2,23.4,9.0,0.18
2020-08-25,1598288400,36.1,27.7,31.4,24.3,66.9,3.0,100.0,4.17,['rain'],31.7,16.9,234.8,1003.7,74.8,20.0,265.1,22.9,9.0,0.22
2020-08-26,1598374800,36.6,27.1,30.7,24.9,72.2,0.5,100.0,4.17,['rain'],31.3,17.6,241.2,1002.1,75.4,18.8,208.8,18.0,8.0,0.25
2020-08-27,1598461200,35.7,27.7,31.4,25.6,72.5,0.0,0.0,0.0,,23.4,12.2,225.3,1000.7,59.9,20.0,290.0,25.0,10.0,0.29
2020-08-28,1598547600,36.7,28.6,31.5,26.6,76.2,0.0,0.0,0.0,,21.2,9.7,194.8,1001.3,71.4,20.0,288.4,24.7,10.0,0.32
2020-08-29,1598634000,34.0,24.6,30.1,25.7,78.2,43.0,100.0,4.17,['rain'],19.8,10.8,212.4,1003.6,87.6,17.5,280.8,24.2,9.0,0.36
2020-08-30,1598720400,34.1,26.2,30.7,26.4,78.7,0.0,0.0,0.0,,19.4,9.7,290.1,1004.6,78.1,20.0,279.3,24.0,9.0,0.39
2020-08-31,1598806800,33.7,27.7,30.9,26.5,78.2,1.8,100.0,16.67,['rain'],22.0,10.8,19.6,1006.2,80.0,20.0,250.6,21.8,8.0,0.43
2020-09-01,1598893200,33.9,27.1,30.5,26.0,77.6,10.0,100.0,4.17,['rain'],23.8,10.8,262.4,1006.6,54.0,18.8,255.6,22.0,9.0,0.46
2020-09-02,1598979600,34.3,27.6,31.2,26.6,77.1,0.0,0.0,0.0,,20.9,10.8,270.1,1006.8,48.3,20.0,288.9,25.1,9.0,0.5
2020-09-03,1599066000,34.1,27.2,31.1,26.6,77.5,0.4,100.0,4.17,['rain'],25.2,12.2,180.5,1007.6,59.9,20.0,283.7,24.6,9.0,0.53
2020-09-04,1599152400,32.8,27.7,30.7,26.6,79.3,0.0,0.0,0.0,,28.1,16.6,130.3,1007.4,74.3,20.0,246.8,21.4,8.0,0.57
2020-09-05,1599238800,34.7,27.7,31.5,26.8,76.8,0.2,100.0,8.33,['rain'],24.5,14.8,160.0,1005.1,23.3,20.0,263.9,22.8,9.0,0.6
2020-09-06,1599325200,36.6,27.2,31.9,25.2,69.2,0.0,0.0,0.0,,28.1,14.4,221.8,1003.7,60.0,20.0,271.3,23.4,9.0,0.63
2020-09-07,1599411600,34.4,29.1,30.9,25.3,73.0,5.0,100.0,20.83,['rain'],26.3,10.8,276.4,1004.5,97.7,20.0,182.9,15.8,7.0,0.66
2020-09-08,1599498000,32.2,25.7,29.3,26.1,83.2,20.2,100.0,4.17,['rain'],25.2,11.9,97.6,1008.0,98.3,16.5,196.6,17.1,8.0,0.7
2020-09-09,1599584400,31.9,25.6,29.3,26.4,85.0,6.0,100.0,8.33,['rain'],21.2,7.6,108.8,1007.9,97.2,18.8,144.2,12.5,6.0,0.73
2020-09-10,1599670800,33.7,26.7,30.4,26.5,80.3,0.0,0.0,0.0,,24.5,13.3,177.7,1005.0,77.4,20.0,255.2,22.1,9.0,0.75
2020-09-11,1599757200,35.1,27.7,31.1,26.1,75.8,0.0,0.0,0.0,,25.6,13.3,173.9,1005.5,78.6,20.0,255.2,22.0,9.0,0.79
2020-09-12,1599843600,34.9,27.7,31.2,26.3,75.9,0.1,100.0,4.17,['rain'],22.7,10.8,173.3,1008.1,89.9,20.0,240.4,20.7,9.0,0.83
2020-09-13,1599930000,33.2,27.2,30.0,26.2,80.4,5.6,100.0,37.5,['rain'],24.1,11.2,93.5,1009.2,94.5,20.0,230.4,19.8,8.0,0.86
2020-09-14,1600016400,32.9,26.2,29.8,25.9,80.0,4.9,100.0,37.5,['rain'],20.5,8.6,128.5,1008.3,86.6,20.0,201.4,17.5,7.0,0.89
2020-09-15,1600102800,33.8,27.2,30.4,25.7,76.8,0.1,100.0,4.17,['rain'],25.9,13.7,156.9,1006.9,76.6,20.0,265.6,23.0,9.0,0.93
2020-09-16,1600189200,35.2,26.6,31.0,26.0,76.1,0.0,0.0,0.0,,19.4,11.2,156.2,1005.5,65.3,20.0,277.0,24.0,9.0,0.96
2020-09-17,1600275600,32.8,27.1,30.3,26.7,81.3,6.7,100.0,41.67,['rain'],27.7,12.2,13.7,1004.1,88.6,20.0,248.3,21.5,8.0,0.0
2020-09-18,1600362000,28.1,24.7,26.9,25.1,90.1,295.6,100.0,16.67,['rain'],76.0,42.1,16.5,1002.0,100.0,4.5,46.9,4.1,3.0,0.03
2020-09-19,1600448400,27.7,23.6,25.8,23.9,89.4,164.0,100.0,8.33,['rain'],36.4,18.4,314.1,1006.1,99.2,16.5,114.5,9.8,5.0,0.06
2020-09-20,1600534800,28.4,24.2,26.5,24.4,88.5,18.0,100.0,12.5,['rain'],31.3,11.5,318.7,1008.9,99.1,13.8,69.1,5.9,4.0,0.1
2020-09-21,1600621200,31.6,25.7,28.9,26.1,85.4,1.5,100.0,16.67,['rain'],22.3,10.4,154.2,1008.6,92.0,20.0,179.2,15.4,7.0,0.13
2020-09-22,1600707600,32.7,27.2,29.5,26.3,83.5,0.1,100.0,4.17,['rain'],20.5,13.0,157.7,1007.7,78.4,20.0,250.0,21.6,9.0,0.16
2020-09-23,1600794000,32.7,26.2,29.5,26.4,83.9,2.6,100.0,37.5,['rain'],21.6,11.2,116.2,1008.0,87.9,20.0,196.7,17.1,7.0,0.2
2020-09-24,1600880400,30.8,26.3,28.5,25.9,86.2,5.1,100.0,50.0,['rain'],29.9,14.0,4.0,1009.6,75.1,18.8,180.9,15.6,7.0,0.25
2020-09-25,1600966800,31.6,26.5,28.9,25.8,84.2,7.0,100.0,4.17,['rain'],24.8,10.4,146.2,1007.8,89.9,17.5,219.7,19.1,8.0,0.27
2020-09-26,1601053200,33.5,26.7,30.3,26.3,80.5,1.5,100.0,12.5,['rain'],21.2,13.0,139.5,1006.1,71.5,20.0,259.3,22.3,9.0,0.3
2020-09-27,1601139600,32.2,27.6,29.2,26.4,84.8,4.5,100.0,58.33,['rain'],28.8,14.8,40.6,1007.2,87.8,20.0,140.1,12.2,6.0,0.34
