Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Dew,Humidity,Precip,Precipprob,Precipcover,Preciptype,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Moonphase
2021-05-17,1621184400,33.5,27.0,29.0,26.3,85.9,8.1,100.0,8.33,rain,29.2,11.9,136.8,1007.7,63.8,10.5,187.8,16.2,6.0,0.18
2021-05-18,1621270800,33.5,26.0,28.7,25.7,84.6,15.0,100.0,4.17,rain,25.9,12.8,164.8,1008.3,61.1,10.4,241.8,21.0,9.0,0.22
2021-05-19,1621357200,34.0,26.0,28.6,25.5,84.4,10.0,100.0,33.33,rain,24.8,13.2,203.3,1007.7,64.1,9.8,238.7,20.6,9.0,0.25
2021-05-20,1621443600,34.0,25.5,29.7,25.0,78.2,0.1,100.0,4.17,rain,22.3,13.0,205.1,1007.6,52.4,10.0,257.0,22.1,9.0,0.25
2021-05-21,1621530000,33.0,26.0,28.7,25.9,85.4,47.0,100.0,4.17,rain,48.2,22.4,222.3,1007.7,59.2,10.2,161.0,13.9,6.0,0.32
2021-05-22,1621616400,31.1,25.5,27.6,25.4,88.6,27.8,100.0,8.33,rain,37.4,22.5,248.4,1007.2,71.0,9.8,157.3,13.4,6.0,0.35
2021-05-23,1621702800,30.6,26.0,27.3,25.4,90.1,22.0,100.0,8.33,rain,38.9,17.5,264.3,1006.8,77.9,9.4,152.9,13.1,7.0,0.39
2021-05-24,1621789200,29.0,25.0,26.3,25.1,93.4,24.1,100.0,12.5,rain,37.1,14.8,279.3,1007.5,75.6,9.7,98.3,8.6,4.0,0.42
2021-05-25,1621875600,27.0,24.0,25.3,24.8,97.1,90.5,100.0,12.5,rain,30.2,15.8,250.0,1008.2,80.5,8.3,115.7,9.8,6.0,0.46
2021-05-26,1621962000,30.5,24.0,26.7,24.9,90.2,0.1,100.0,4.17,rain,33.1,13.1,236.5,1007.9,75.3,10.4,107.5,9.4,5.0,0.5
2021-05-27,1622048400,29.1,25.5,26.8,25.7,93.7,3.0,100.0,4.17,rain,23.4,17.0,219.2,1008.3,80.3,9.4,147.3,12.5,5.0,0.52
2021-05-28,1622134800,33.0,25.5,28.8,25.7,84.1,0.2,100.0,4.17,rain,27.4,12.4,210.0,1009.4,54.8,10.6,221.5,19.1,8.0,0.56
2021-05-29,1622221200,32.6,26.5,28.7,25.6,84.7,1.8,100.0,12.5,rain,28.1,11.2,218.6,1009.3,53.1,10.6,253.3,21.8,8.0,0.59
2021-05-30,1622307600,34.0,25.5,29.9,25.6,79.2,0.6,100.0,16.67,rain,22.3,11.4,249.6,1007.9,46.3,10.5,268.1,23.1,9.0,0.62
2021-05-31,1622394000,34.0,26.5,30.1,26.1,80.3,0.3,100.0,8.33,rain,31.0,15.8,259.3,1006.6,45.4,10.7,274.0,23.5,9.0,0.66
2021-06-01,1622480400,34.0,27.0,29.6,26.2,82.8,9.0,100.0,4.17,rain,31.0,14.8,255.0,1006.9,52.3,10.8,266.5,23.0,9.0,0.69
2021-06-02,1622566800,33.3,26.6,28.8,26.0,85.2,4.0,100.0,4.17,rain,51.8,23.2,238.4,1007.4,58.5,10.0,253.7,21.8,9.0,0.75
2021-06-03,1622653200,34.5,26.0,29.8,25.7,80.4,0.1,100.0,4.17,rain,28.4,18.3,243.5,1008.0,50.6,10.3,254.9,22.0,9.0,0.76
2021-06-04,1622739600,34.5,26.5,30.3,25.7,77.8,0.1,100.0,4.17,rain,29.9,15.6,250.1,1007.8,41.5,10.3,276.7,23.7,9.0,0.79
2021-06-05,1622826000,34.0,26.0,29.3,25.8,82.1,6.4,100.0,8.33,rain,41.4,16.6,243.8,1008.1,53.9,10.5,239.2,20.8,7.0,0.83
2021-06-06,1622912400,31.5,26.0,27.9,25.6,87.7,1.0,100.0,16.67,rain,41.0,18.3,247.1,1008.0,64.8,10.7,215.9,18.4,8.0,0.86
2021-06-07,1622998800,31.5,25.4,27.5,25.5,89.7,2.1,100.0,4.17,rain,46.8,23.3,240.8,1008.5,70.1,10.4,198.2,17.2,7.0,0.89
2021-06-08,1623085200,27.5,24.0,26.1,25.1,94.1,12.0,100.0,8.33,rain,45.4,14.7,238.9,1009.4,81.2,10.1,188.0,16.3,8.0,0.93
2021-06-09,1623171600,30.5,25.0,27.3,25.1,88.6,1.3,100.0,20.83,rain,38.5,19.8,243.1,1008.4,80.7,10.4,244.9,21.2,9.0,0.96
2021-06-10,1623258000,30.1,25.5,27.3,25.0,87.7,0.1,100.0,4.17,rain,48.2,21.4,266.1,1007.2,70.7,10.6,183.3,15.8,7.0,0.0
2021-06-11,1623344400,32.0,25.0,28.0,24.8,84.3,0.2,100.0,8.33,rain,42.5,18.8,267.0,1006.1,68.6,10.3,227.3,19.6,8.0,0.03
2021-06-12,1623430800,31.0,25.0,27.3,24.2,83.9,1.1,100.0,8.33,rain,50.0,24.2,264.0,1007.6,77.1,10.5,63.1,5.5,3.0,0.06
2021-06-13,1623517200,31.3,25.0,27.7,24.9,85.0,2.8,100.0,25.0,rain,48.2,21.9,235.1,1008.5,58.1,10.8,146.2,12.5,8.0,0.1
2021-06-14,1623603600,32.6,25.6,28.1,25.0,84.0,0.1,100.0,4.17,rain,42.5,18.4,250.2,1008.5,62.1,10.7,252.0,21.8,8.0,0.13
2021-06-15,1623690000,31.4,25.3,27.1,25.4,91.1,20.4,100.0,4.17,rain,39.6,18.7,255.5,1007.9,71.8,10.0,225.0,19.4,8.0,0.17
2021-06-16,1623776400,32.1,25.5,28.6,25.5,84.6,0.1,100.0,4.17,rain,32.8,17.5,265.1,1009.3,56.1,10.7,202.2,17.3,7.0,0.2
2021-06-17,1623862800,34.0,25.5,29.0,24.8,79.7,1.1,100.0,8.33,rain,27.7,14.8,265.1,1009.7,53.7,10.5,279.1,24.2,9.0,0.24
2021-06-18,1623949200,33.1,25.5,29.1,25.1,80.5,3.6,100.0,4.17,rain,28.4,14.0,251.9,1010.1,40.8,10.7,258.9,22.4,9.0,0.25
2021-06-19,1624035600,33.0,26.0,29.2,25.6,82.3,3.4,100.0,12.5,rain,32.4,18.4,248.2,1009.3,47.6,10.8,247.4,21.4,8.0,0.31
2021-06-20,1624122000,33.8,25.5,29.2,25.2,80.5,3.2,100.0,25.0,rain,42.1,19.3,255.0,1008.1,55.7,10.8,238.8,20.5,8.0,0.34
2021-06-21,1624208400,31.5,25.0,28.1,25.1,84.4,3.1,100.0,25.0,rain,46.4,24.2,238.3,1007.8,46.9,10.9,220.5,19.1,8.0,0.38
2021-06-22,1624294800,30.1,25.5,27.4,25.5,89.8,4.9,100.0,16.67,rain,37.8,20.1,239.5,1008.8,54.4,10.6,232.9,20.0,8.0,0.41
2021-06-23,1624381200,32.0,25.0,27.9,24.9,84.3,5.1,100.0,20.83,rain,42.5,25.4,252.0,1009.4,47.3,10.8,223.7,19.3,7.0,0.45
2021-06-24,1624467600,32.6,25.5,28.7,25.2,82.0,0.8,100.0,20.83,rain,36.7,17.5,250.6,1008.1,45.2,10.5,259.6,22.4,8.0,0.48
2021-06-25,1624554000,33.0,26.0,28.6,25.4,83.5,21.0,100.0,4.17,rain,31.3,16.6,230.6,1007.6,51.7,10.5,245.2,21.2,8.0,0.5
2021-06-26,1624640400,33.0,26.4,29.1,25.4,82.0,10.0,100.0,4.17,rain,27.4,15.6,202.0,1008.9,46.8,10.6,257.9,22.2,8.0,0.55
2021-06-27,1624726800,34.0,26.0,29.8,24.8,76.5,0.1,100.0,4.17,rain,35.3,13.0,227.5,1009.9,46.6,11.0,262.9,22.8,8.0,0.58
2021-06-28,1624813200,34.2,26.0,29.5,25.1,78.4,2.0,100.0,20.83,rain,26.6,18.0,239.5,1008.9,50.1,10.8,267.8,23.0,8.0,0.61
2021-06-29,1624899600,34.0,26.5,29.6,25.5,80.0,3.0,100.0,20.83,rain,31.7,16.6,232.5,1008.1,50.9,10.9,256.7,22.1,9.0,0.65
2021-06-30,1624986000,32.5,26.5,28.9,25.7,83.8,2.3,100.0,4.17,rain,33.8,13.0,232.0,1008.4,62.2,10.8,225.7,19.5,9.0,0.68
2021-07-01,1625072400,34.2,26.0,29.6,24.7,76.9,0.5,100.0,16.67,rain,29.9,14.8,231.4,1008.5,43.2,10.9,256.8,22.2,8.0,0.71
2021-07-02,1625158800,34.8,26.6,30.1,24.5,73.9,0.3,100.0,4.17,rain,29.2,16.6,242.8,1008.7,44.2,11.0,256.9,22.2,8.0,0.75
2021-07-03,1625245200,34.7,26.5,29.9,25.5,79.0,1.9,100.0,4.17,rain,31.7,13.0,256.2,1007.2,42.0,10.6,276.8,23.9,9.0,0.78
2021-07-04,1625331600,32.3,26.3,28.7,26.2,86.8,63.1,100.0,8.33,rain,35.3,13.3,233.5,1006.4,52.6,10.2,231.9,19.9,8.0,0.81
2021-07-05,1625418000,30.5,24.5,27.0,25.7,92.6,9.0,100.0,4.17,rain,32.4,14.1,241.5,1006.0,73.5,10.1,119.6,10.3,5.0,0.84
2021-07-06,1625504400,30.0,25.0,26.7,25.5,93.0,8.0,100.0,4.17,rain,57.6,28.9,236.3,1006.0,72.0,10.1,116.4,10.0,5.0,0.87
2021-07-07,1625590800,31.0,25.0,26.7,24.8,90.0,3.2,100.0,8.33,rain,34.6,22.4,238.0,1007.3,74.0,10.2,136.2,11.8,6.0,0.91
2021-07-08,1625677200,30.0,25.0,26.4,24.9,91.8,0.5,100.0,8.33,rain,32.4,17.1,240.2,1007.7,74.7,10.4,95.9,8.4,4.0,0.94
2021-07-09,1625763600,29.5,24.0,26.8,24.5,87.8,11.9,100.0,66.67,rain,34.2,15.1,218.4,1007.3,69.1,10.7,125.6,11.0,5.0,0.97
2021-07-10,1625850000,32.0,25.5,28.6,24.9,81.5,4.4,100.0,37.5,rain,23.0,13.0,187.3,1007.4,60.8,11.0,147.7,12.8,5.0,0.0
2021-07-11,1625936400,33.5,26.0,29.1,24.9,79.3,2.6,100.0,33.33,rain,22.0,12.1,159.6,1008.7,56.1,10.9,255.0,21.9,9.0,0.04
2021-07-12,1626022800,32.7,26.0,28.4,25.2,83.4,6.0,100.0,33.33,rain,25.9,16.0,122.2,1008.7,54.2,10.5,185.5,16.0,6.0,0.08
2021-07-13,1626109200,33.0,25.0,28.3,24.9,83.0,8.5,100.0,25.0,rain,21.6,12.1,144.5,1007.6,58.4,10.3,209.7,17.9,8.0,0.11
2021-07-14,1626195600,32.0,24.5,27.4,25.0,87.9,4.0,100.0,8.33,rain,18.4,17.6,236.6,1007.1,57.4,10.1,193.0,16.6,7.0,0.15
2021-07-15,1626282000,30.5,25.0,26.5,25.0,91.7,30.8,100.0,8.33,rain,44.6,16.8,260.5,1008.3,74.3,9.0,127.4,11.0,5.0,0.18
2021-07-16,1626368400,32.5,24.5,28.1,24.6,82.5,4.0,100.0,4.17,rain,26.6,14.0,273.0,1009.5,59.1,10.4,239.2,20.6,9.0,0.22
2021-07-17,1626454800,32.7,25.5,28.8,24.8,80.5,0.1,100.0,4.17,rain,38.2,16.9,266.2,1007.6,50.4,11.0,274.9,23.5,9.0,0.25
2021-07-18,1626541200,30.6,25.5,27.6,25.2,87.5,11.1,100.0,8.33,rain,55.4,25.3,255.1,1006.5,65.6,10.4,164.9,14.4,7.0,0.29
2021-07-19,1626627600,31.5,24.5,26.8,24.2,86.4,0.1,100.0,4.17,rain,29.9,28.3,271.7,1007.7,74.8,9.9,111.6,9.7,4.0,0.33
2021-07-20,1626714000,32.5,24.9,27.1,24.3,85.0,2.4,100.0,8.33,rain,51.8,22.3,252.0,1008.8,61.6,10.3,213.8,18.4,8.0,0.36
2021-07-21,1626800400,29.4,25.5,27.2,24.9,87.5,5.0,100.0,4.17,rain,54.7,24.3,255.1,1008.3,67.5,10.2,229.6,19.8,9.0,0.4
2021-07-22,1626886800,31.0,23.0,27.0,25.1,89.3,26.0,100.0,4.17,rain,47.2,24.1,245.3,1007.9,72.6,10.5,179.4,15.5,7.0,0.43
2021-07-23,1626973200,30.3,24.6,27.2,25.5,91.0,11.0,100.0,4.17,rain,58.3,29.9,252.5,1007.0,75.7,10.3,210.0,18.1,8.0,0.47
2021-07-24,1627059600,32.0,26.5,28.8,25.7,84.3,1.2,100.0,20.83,rain,59.0,25.2,254.3,1006.9,77.4,10.5,197.8,17.0,7.0,0.5
2021-07-25,1627146000,31.5,23.5,27.4,25.2,88.3,19.5,100.0,12.5,rain,59.4,23.2,251.5,1007.8,66.1,10.0,173.7,15.0,7.0,0.54
2021-07-26,1627232400,31.7,25.0,28.2,25.1,84.1,0.1,100.0,4.17,rain,50.4,25.1,252.7,1007.0,58.2,10.7,253.0,22.0,8.0,0.57
2021-07-27,1627318800,32.0,25.0,27.5,25.4,88.8,1.2,100.0,25.0,rain,68.4,29.0,255.6,1006.3,55.2,10.5,238.8,20.6,9.0,0.6
2021-07-28,1627405200,29.2,25.0,26.8,25.1,90.4,5.7,100.0,41.67,rain,56.2,22.6,255.9,1006.1,71.0,10.2,169.2,14.6,8.0,0.63
2021-07-29,1627491600,30.8,24.9,26.5,25.4,93.8,19.0,100.0,4.17,rain,59.4,24.2,248.6,1007.2,81.1,9.4,146.0,12.7,7.0,0.66
2021-07-30,1627578000,31.2,24.9,27.7,25.4,88.0,0.1,100.0,4.17,rain,49.7,23.2,249.2,1008.0,74.8,10.4,190.7,16.5,7.0,0.7
2021-07-31,1627664400,32.7,26.0,29.0,25.7,82.5,6.1,100.0,25.0,rain,49.3,21.3,248.5,1008.0,64.5,10.9,219.2,18.8,7.0,0.75
2021-08-01,1627750800,32.5,25.5,28.2,25.4,85.5,1.1,100.0,25.0,rain,64.8,25.9,250.0,1006.8,65.0,10.7,218.6,18.9,8.0,0.76
2021-08-02,1627837200,30.7,26.0,28.1,25.6,86.6,1.0,100.0,20.83,rain,57.2,26.9,246.3,1007.3,70.7,10.8,218.6,18.8,8.0,0.79
2021-08-03,1627923600,32.0,26.0,28.7,25.5,83.2,5.9,100.0,29.17,rain,57.6,26.0,248.8,1008.0,54.8,11.0,220.5,19.0,8.0,0.83
2021-08-04,1628010000,32.6,26.0,28.6,25.6,84.4,2.3,100.0,25.0,rain,52.2,28.9,251.5,1008.5,53.9,10.9,233.5,20.0,8.0,0.86
2021-08-05,1628096400,31.9,26.5,28.4,25.7,85.7,0.2,100.0,4.17,rain,55.1,22.4,243.2,1008.3,56.6,11.0,188.5,16.3,8.0,0.89
2021-08-06,1628182800,32.5,26.0,28.7,25.5,83.4,0.7,100.0,16.67,rain,52.6,23.5,251.0,1008.6,51.7,10.9,245.1,21.2,9.0,0.92
2021-08-07,1628269200,33.0,26.5,29.2,25.4,80.8,1.2,100.0,20.83,rain,45.4,19.5,255.7,1008.9,51.8,10.8,252.3,21.6,8.0,0.96
2021-08-08,1628355600,33.0,26.5,29.4,26.0,82.9,2.5,100.0,25.0,rain,42.5,17.5,250.0,1008.5,48.6,10.7,240.3,20.8,8.0,0.0
2021-08-09,1628442000,33.3,26.5,29.6,25.8,80.9,3.8,100.0,12.5,rain,37.1,18.4,249.9,1007.3,56.7,11.0,218.4,18.9,7.0,0.02
2021-08-10,1628528400,32.1,26.1,28.4,25.6,85.8,37.0,100.0,8.33,rain,34.6,24.1,220.1,1007.0,63.3,10.5,216.7,18.7,8.0,0.06
2021-08-11,1628614800,31.3,26.0,27.6,25.4,88.5,5.0,100.0,4.17,rain,36.4,16.6,211.4,1009.3,63.7,10.6,222.2,19.1,8.0,0.09
2021-08-12,1628701200,30.5,25.5,27.8,25.0,85.2,8.5,100.0,37.5,rain,36.0,18.7,240.8,1010.8,61.8,10.4,208.5,18.0,7.0,0.13
2021-08-13,1628787600,32.7,26.0,28.2,25.3,84.6,1.1,100.0,8.33,rain,32.4,17.4,252.8,1009.2,66.1,10.2,229.3,19.8,8.0,0.17
2021-08-14,1628874000,32.0,25.9,28.4,25.2,83.3,0.5,100.0,4.17,rain,32.0,16.6,253.1,1008.1,62.9,10.6,195.3,16.9,7.0,0.2
2021-08-15,1628960400,30.6,26.0,28.1,25.1,84.3,0.1,100.0,4.17,rain,19.1,9.4,287.0,1009.9,73.2,10.9,124.1,10.8,5.0,0.25
2021-08-16,1629046800,34.0,25.0,28.6,24.5,80.7,19.0,100.0,4.17,rain,19.8,10.3,320.5,1011.5,45.9,9.8,280.3,24.3,9.0,0.27
2021-08-17,1629133200,33.0,24.4,27.7,24.7,84.9,0.1,100.0,4.17,rain,66.6,12.4,344.6,1010.6,51.7,9.9,266.1,22.9,8.0,0.31
2021-08-18,1629219600,32.9,24.0,28.0,24.5,82.8,0.1,100.0,4.17,rain,18.4,14.7,315.6,1008.8,57.8,10.1,257.5,22.1,9.0,0.35
2021-08-19,1629306000,33.5,24.0,28.0,24.3,82.0,6.0,100.0,4.17,rain,63.0,11.2,268.4,1008.3,65.0,10.5,236.5,20.5,9.0,0.38
2021-08-20,1629392400,32.2,25.0,27.6,25.0,86.3,11.0,100.0,33.33,rain,18.0,19.6,182.3,1009.1,69.4,10.1,186.8,16.4,8.0,0.42
2021-08-21,1629478800,33.5,25.0,28.0,25.0,85.2,1.9,100.0,20.83,rain,35.3,16.5,206.0,1009.3,52.5,9.9,263.7,22.8,9.0,0.45
2021-08-22,1629565200,33.0,25.5,28.5,25.3,83.9,48.2,100.0,4.17,rain,33.1,16.9,237.8,1008.5,53.9,10.5,258.5,22.3,8.0,0.5
2021-08-23,1629651600,30.7,25.5,27.2,25.3,90.1,0.6,100.0,8.33,rain,40.7,18.4,240.5,1008.0,65.3,10.0,210.4,18.1,8.0,0.52
2021-08-24,1629738000,31.5,24.8,26.6,25.1,92.0,0.1,100.0,4.17,rain,51.8,20.6,225.7,1007.2,72.1,9.6,202.7,17.6,7.0,0.55
2021-08-25,1629824400,29.1,25.0,26.2,24.8,92.5,2.1,100.0,8.33,rain,26.3,20.4,240.0,1007.6,76.4,9.9,93.3,7.9,3.0,0.59
2021-08-26,1629910800,30.0,24.5,26.6,24.8,90.2,0.1,100.0,4.17,rain,35.6,18.6,231.2,1008.0,77.3,10.2,191.1,16.4,7.0,0.62
2021-08-27,1629997200,32.0,25.0,28.0,24.8,83.5,2.0,100.0,4.17,rain,25.9,11.2,269.0,1007.7,64.9,10.4,218.5,18.9,8.0,0.65
2021-08-28,1630083600,32.0,24.5,27.1,24.9,88.4,0.4,100.0,8.33,rain,25.2,16.6,320.9,1007.5,62.5,9.7,196.9,16.9,8.0,0.68
2021-08-29,1630170000,31.5,24.0,27.3,24.8,87.3,4.0,100.0,4.17,rain,28.4,13.0,313.2,1007.4,64.1,9.9,178.0,15.4,7.0,0.72
2021-08-30,1630256400,32.5,24.5,26.8,24.9,90.1,31.7,100.0,12.5,rain,19.8,15.1,263.2,1008.2,76.5,10.1,182.9,15.7,7.0,0.75
2021-08-31,1630342800,31.8,24.5,27.0,24.9,89.0,7.6,100.0,25.0,rain,22.3,13.1,243.0,1008.8,71.7,9.8,231.0,20.1,9.0,0.78
2021-09-01,1630429200,32.2,25.5,27.9,25.0,85.1,0.1,100.0,4.17,rain,27.0,14.8,208.4,1008.5,59.1,10.5,214.6,18.6,8.0,0.81
2021-09-02,1630515600,31.0,25.0,27.6,24.9,85.8,1.0,100.0,4.17,rain,25.6,13.2,225.9,1008.3,60.4,11.0,206.1,17.7,8.0,0.84
2021-09-03,1630602000,31.2,25.0,27.4,24.6,85.8,3.1,100.0,33.33,rain,50.0,21.2,272.7,1007.7,64.1,10.4,207.0,18.0,8.0,0.88
2021-09-04,1630688400,30.0,25.0,26.5,24.6,89.8,37.0,100.0,16.67,rain,32.8,21.1,252.3,1008.6,69.4,10.4,102.5,8.9,4.0,0.91
2021-09-05,1630774800,31.2,24.0,27.1,23.6,82.7,0.1,100.0,4.17,rain,37.1,16.5,292.4,1008.8,61.4,10.5,143.5,12.4,8.0,0.94
2021-09-06,1630861200,31.0,24.0,27.1,24.3,85.5,0.2,100.0,4.17,rain,36.7,13.1,273.8,1009.0,57.4,10.4,219.0,19.0,8.0,0.97
2021-09-07,1630947600,32.0,25.0,27.3,24.9,87.3,27.3,100.0,4.17,rain,34.6,17.8,268.2,1008.0,56.9,10.1,184.6,16.1,8.0,0.0
2021-09-08,1631034000,31.0,25.5,27.2,25.0,88.3,10.1,100.0,8.33,rain,51.8,19.3,236.6,1006.6,60.2,10.6,211.4,18.3,8.0,0.04
2021-09-09,1631120400,31.0,25.5,26.9,24.9,89.0,3.7,100.0,8.33,rain,48.2,27.2,234.5,1007.9,71.8,10.5,149.9,13.0,6.0,0.08
2021-09-10,1631206800,29.2,24.5,26.8,25.2,90.9,0.8,100.0,8.33,rain,45.0,21.3,251.2,1008.4,79.8,10.5,130.4,11.4,6.0,0.11
2021-09-11,1631293200,30.5,25.3,27.5,24.9,86.5,0.2,100.0,4.17,rain,59.4,25.2,270.9,1007.2,67.8,10.6,178.3,15.4,7.0,0.15
2021-09-12,1631379600,30.5,25.4,27.5,24.9,86.0,10.4,100.0,8.33,rain,72.4,27.1,264.8,1005.0,67.6,10.4,199.7,17.2,8.0,0.19
2021-09-13,1631466000,31.5,25.4,27.3,25.4,89.7,0.2,100.0,8.33,rain,41.4,18.4,262.1,1005.8,65.9,10.2,192.4,16.5,8.0,0.22
2021-09-14,1631552400,28.9,24.4,26.4,25.4,94.5,8.0,100.0,8.33,rain,40.7,16.9,245.3,1008.2,79.4,9.5,115.5,10.0,5.0,0.25
2021-09-15,1631638800,30.7,24.5,27.0,23.9,84.5,69.0,100.0,4.17,rain,26.3,14.9,228.4,1009.9,67.2,10.3,123.1,10.6,7.0,0.29
2021-09-16,1631725200,32.0,25.0,28.0,24.1,80.7,0.2,100.0,8.33,rain,19.8,8.4,240.7,1009.6,54.2,10.3,238.9,20.5,9.0,0.33
2021-09-17,1631811600,33.0,25.0,27.9,23.9,80.5,20.2,100.0,8.33,rain,18.0,13.2,235.6,1009.1,57.1,10.1,232.2,20.1,8.0,0.36
2021-09-18,1631898000,33.1,25.0,27.7,24.2,83.0,9.9,100.0,41.67,rain,24.5,13.8,44.6,1008.6,56.7,10.6,243.0,21.1,9.0,0.4
2021-09-19,1631984400,29.5,24.5,26.4,24.5,89.9,12.1,100.0,12.5,rain,20.9,11.2,284.8,1008.6,77.8,9.1,88.4,7.7,3.0,0.44
2021-09-20,1632070800,30.8,24.0,26.2,24.0,88.3,0.4,100.0,8.33,rain,40.3,17.2,252.9,1008.5,75.1,10.4,185.4,15.8,8.0,0.47
2021-09-21,1632157200,31.1,25.5,26.9,24.1,85.1,6.6,100.0,25.0,rain,35.6,18.6,212.3,1008.2,73.2,10.5,195.6,16.8,9.0,0.5
2021-09-22,1632243600,30.1,25.0,26.9,24.2,85.4,12.0,100.0,4.17,rain,42.8,14.7,249.5,1008.3,63.6,10.6,185.7,16.0,8.0,0.54
2021-09-23,1632330000,31.0,24.0,27.3,23.6,81.6,0.1,100.0,4.17,rain,35.3,17.5,281.1,1008.8,79.1,10.2,124.7,10.8,6.0,0.57
2021-09-24,1632416400,29.7,25.5,27.0,24.6,87.5,1.4,100.0,8.33,rain,29.9,16.6,238.3,1008.5,79.0,10.5,106.5,9.3,4.0,0.6
2021-09-25,1632502800,30.1,24.8,26.9,23.9,84.5,7.4,100.0,4.17,rain,33.8,16.0,257.3,1008.2,70.4,10.4,211.1,18.1,9.0,0.64
2021-09-26,1632589200,31.5,24.9,27.0,23.8,84.1,3.1,100.0,8.33,rain,20.5,12.9,123.9,1007.7,72.9,10.3,188.3,16.2,8.0,0.67
2021-09-27,1632675600,31.7,24.5,28.2,24.3,80.9,3.7,100.0,37.5,rain,32.8,14.8,118.8,1007.9,50.4,10.6,217.1,18.7,7.0,0.7
2021-09-28,1632762000,33.8,25.5,28.2,25.1,84.4,0.1,100.0,4.17,rain,23.8,15.6,93.8,1008.2,55.2,10.1,221.2,19.1,8.0,0.73
2021-09-29,1632848400,33.0,25.5,28.1,25.0,84.4,0.1,100.0,4.17,rain,19.4,15.7,204.6,1007.7,65.2,9.8,208.7,18.0,8.0,0.75
2021-09-30,1632934800,31.5,25.0,27.5,25.2,88.1,35.0,100.0,12.5,rain,19.8,9.4,214.6,1008.5,69.5,9.9,216.8,18.8,8.0,0.8
2021-10-01,1633021200,33.0,25.0,27.8,25.0,86.5,5.2,100.0,50.0,rain,23.4,14.0,227.9,1009.1,62.1,9.3,219.1,19.0,9.0,0.83
2021-10-02,1633107600,30.0,24.0,25.9,24.5,92.1,11.9,100.0,75.0,rain,27.7,18.6,244.2,1009.8,78.6,9.5,139.5,12.1,7.0,0.86
2021-10-03,1633194000,30.5,24.5,27.3,24.7,86.6,9.9,100.0,58.33,rain,15.5,8.5,50.0,1008.6,60.2,9.9,98.8,8.7,3.0,0.89
2021-10-04,1633280400,31.5,24.5,27.6,24.9,86.1,0.1,100.0,4.17,rain,20.9,11.2,298.2,1007.0,66.3,9.7,158.9,13.6,7.0,0.93
2021-10-05,1633366800,31.0,24.5,26.6,24.7,89.9,22.1,100.0,8.33,rain,27.7,13.2,248.7,1006.0,76.3,9.1,180.2,15.5,8.0,0.96
2021-10-06,1633453200,28.5,25.0,26.5,25.5,94.2,12.1,100.0,8.33,rain,24.1,8.4,256.1,1004.8,86.4,9.2,68.2,5.9,4.0,0.0
2021-10-07,1633539600,30.0,24.0,26.6,25.0,91.4,10.0,100.0,12.5,rain,38.9,15.1,264.4,1004.2,79.0,8.8,118.9,10.3,6.0,0.03
2021-10-08,1633626000,30.8,24.5,27.3,25.1,88.3,5.0,100.0,4.17,rain,38.9,20.4,253.8,1004.9,79.5,10.3,172.3,15.0,6.0,0.06
2021-10-09,1633712400,31.2,25.5,27.3,25.4,89.9,5.3,100.0,4.17,rain,53.3,24.0,246.5,1006.5,73.1,10.4,162.7,14.0,7.0,0.1
2021-10-10,1633798800,31.0,25.5,27.6,25.2,87.5,0.9,100.0,8.33,rain,51.8,24.1,248.7,1006.0,60.6,10.7,187.8,16.3,7.0,0.13
2021-10-11,1633885200,29.0,24.5,26.6,25.0,91.6,15.0,100.0,8.33,rain,50.0,18.7,246.7,1005.6,71.6,9.5,86.3,7.5,4.0,0.17
2021-10-12,1633971600,30.5,25.0,27.2,24.8,87.8,50.0,100.0,8.33,rain,46.4,26.0,249.7,1005.3,82.3,9.9,79.8,7.1,5.0,0.2
2021-10-13,1634058000,31.5,25.5,27.7,25.2,87.0,11.8,100.0,50.0,rain,43.2,23.3,252.4,1004.3,74.7,10.9,110.4,9.5,6.0,0.25
2021-10-14,1634144400,31.5,26.0,27.9,25.5,87.1,7.0,100.0,4.17,rain,49.7,24.0,227.5,1005.4,65.6,10.8,172.3,14.8,8.0,0.27
2021-10-15,1634230800,31.5,25.5,27.3,25.2,88.9,0.7,100.0,4.17,rain,34.6,16.9,264.3,1006.5,69.2,10.5,196.1,17.0,9.0,0.31
2021-10-16,1634317200,29.0,24.9,26.2,25.0,93.3,8.0,100.0,8.33,rain,24.5,7.6,357.2,1007.7,89.3,9.2,95.0,8.2,4.0,0.34
2021-10-17,1634403600,29.5,23.0,25.9,23.8,88.5,3.3,100.0,41.67,rain,61.2,20.5,298.5,1008.5,78.2,10.7,164.3,14.1,7.0,0.38
2021-10-18,1634490000,31.2,25.0,27.8,24.7,84.4,1.4,100.0,12.5,rain,18.0,9.8,132.9,1009.8,53.3,10.8,184.9,16.1,7.0,0.41
2021-10-19,1634576400,32.5,25.5,28.6,25.0,82.1,3.0,100.0,8.33,rain,24.8,11.2,112.6,1012.2,49.8,10.7,218.5,19.1,8.0,0.45
2021-10-20,1634662800,31.4,24.5,26.6,25.2,92.4,9.0,100.0,4.17,rain,21.6,11.3,217.7,1012.4,66.9,9.5,119.2,10.4,5.0,0.5
